buying,maint,doors,persons,lug_boot,safety,CAR,sampleNum,tuning_run,k,exponent,standard_dev_mult,estimate
low,low,2,2,big,med,unacc,1627,6,18,2,1,unacc
low,low,2,2,big,med,unacc,1627,6,24,2,1,unacc
vhigh,high,4,4,small,low,unacc,171,6,6,1,1,unacc
vhigh,high,4,4,small,low,unacc,171,6,12,1,1,unacc
vhigh,high,4,4,small,low,unacc,171,6,18,1,1,unacc
vhigh,high,4,4,small,low,unacc,171,6,24,1,1,unacc
vhigh,high,4,4,small,low,unacc,171,6,6,2,1,unacc
vhigh,high,4,4,small,low,unacc,171,6,12,2,1,unacc
vhigh,high,4,4,small,low,unacc,171,6,18,2,1,unacc
vhigh,high,4,4,small,low,unacc,171,6,24,2,1,unacc
high,high,2,more,big,low,unacc,564,6,6,1,1,unacc
high,high,2,more,big,low,unacc,564,6,12,1,1,unacc
high,high,2,more,big,low,unacc,564,6,18,1,1,unacc
high,high,2,more,big,low,unacc,564,6,24,1,1,unacc
high,high,2,more,big,low,unacc,564,6,6,2,1,unacc
high,high,2,more,big,low,unacc,564,6,12,2,1,unacc
high,high,2,more,big,low,unacc,564,6,18,2,1,unacc
high,high,2,more,big,low,unacc,564,6,24,2,1,unacc
med,low,4,2,small,low,unacc,1242,6,6,1,1,unacc
med,low,4,2,small,low,unacc,1242,6,12,1,1,unacc
med,low,4,2,small,low,unacc,1242,6,18,1,1,unacc
med,low,4,2,small,low,unacc,1242,6,24,1,1,unacc
med,low,4,2,small,low,unacc,1242,6,6,2,1,unacc
med,low,4,2,small,low,unacc,1242,6,12,2,1,unacc
med,low,4,2,small,low,unacc,1242,6,18,2,1,unacc
med,low,4,2,small,low,unacc,1242,6,24,2,1,unacc
high,vhigh,5more,2,med,high,unacc,518,6,6,1,1,unacc
high,vhigh,5more,2,med,high,unacc,518,6,12,1,1,unacc
high,vhigh,5more,2,med,high,unacc,518,6,18,1,1,unacc
high,vhigh,5more,2,med,high,unacc,518,6,24,1,1,unacc
high,vhigh,5more,2,med,high,unacc,518,6,6,2,1,unacc
high,vhigh,5more,2,med,high,unacc,518,6,12,2,1,unacc
high,vhigh,5more,2,med,high,unacc,518,6,18,2,1,unacc
high,vhigh,5more,2,med,high,unacc,518,6,24,2,1,unacc
high,vhigh,3,2,med,low,unacc,462,6,6,1,1,unacc
high,vhigh,3,2,med,low,unacc,462,6,12,1,1,unacc
high,vhigh,3,2,med,low,unacc,462,6,18,1,1,unacc
high,vhigh,3,2,med,low,unacc,462,6,24,1,1,unacc
high,vhigh,3,2,med,low,unacc,462,6,6,2,1,unacc
high,vhigh,3,2,med,low,unacc,462,6,12,2,1,unacc
high,vhigh,3,2,med,low,unacc,462,6,18,2,1,unacc
high,vhigh,3,2,med,low,unacc,462,6,24,2,1,unacc
med,high,3,2,small,med,unacc,1000,6,6,1,1,unacc
med,high,3,2,small,med,unacc,1000,6,12,1,1,unacc
med,high,3,2,small,med,unacc,1000,6,18,1,1,unacc
med,high,3,2,small,med,unacc,1000,6,24,1,1,unacc
med,high,3,2,small,med,unacc,1000,6,6,2,1,unacc
med,high,3,2,small,med,unacc,1000,6,12,2,1,unacc
med,high,3,2,small,med,unacc,1000,6,18,2,1,unacc
med,high,3,2,small,med,unacc,1000,6,24,2,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,6,6,1,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,6,12,1,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,6,18,1,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,6,24,1,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,6,6,2,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,6,12,2,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,6,18,2,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,6,24,2,1,unacc
high,vhigh,4,4,med,med,unacc,499,6,6,1,1,unacc
high,vhigh,4,4,med,med,unacc,499,6,12,1,1,unacc
high,vhigh,4,4,med,med,unacc,499,6,18,1,1,unacc
high,vhigh,4,4,med,med,unacc,499,6,24,1,1,unacc
high,vhigh,4,4,med,med,unacc,499,6,6,2,1,unacc
high,vhigh,4,4,med,med,unacc,499,6,12,2,1,unacc
high,vhigh,4,4,med,med,unacc,499,6,18,2,1,unacc
high,vhigh,4,4,med,med,unacc,499,6,24,2,1,unacc
high,vhigh,5more,2,small,med,unacc,514,6,6,1,1,unacc
high,vhigh,5more,2,small,med,unacc,514,6,12,1,1,unacc
high,vhigh,5more,2,small,med,unacc,514,6,18,1,1,unacc
high,vhigh,5more,2,small,med,unacc,514,6,24,1,1,unacc
high,vhigh,5more,2,small,med,unacc,514,6,6,2,1,unacc
high,vhigh,5more,2,small,med,unacc,514,6,12,2,1,unacc
high,vhigh,5more,2,small,med,unacc,514,6,18,2,1,unacc
high,vhigh,5more,2,small,med,unacc,514,6,24,2,1,unacc
high,low,3,more,small,med,unacc,802,6,6,1,1,unacc
high,low,3,more,small,med,unacc,802,6,12,1,1,unacc
high,low,3,more,small,med,unacc,802,6,18,1,1,unacc
high,low,3,more,small,med,unacc,802,6,24,1,1,unacc
high,low,3,more,small,med,unacc,802,6,6,2,1,unacc
high,low,3,more,small,med,unacc,802,6,12,2,1,unacc
high,low,3,more,small,med,unacc,802,6,18,2,1,unacc
high,low,3,more,small,med,unacc,802,6,24,2,1,unacc
vhigh,low,3,2,big,high,unacc,359,6,6,1,1,unacc
vhigh,low,3,2,big,high,unacc,359,6,12,1,1,unacc
vhigh,low,3,2,big,high,unacc,359,6,18,1,1,unacc
vhigh,low,3,2,big,high,unacc,359,6,24,1,1,unacc
vhigh,low,3,2,big,high,unacc,359,6,6,2,1,unacc
vhigh,low,3,2,big,high,unacc,359,6,12,2,1,unacc
vhigh,low,3,2,big,high,unacc,359,6,18,2,1,unacc
vhigh,low,3,2,big,high,unacc,359,6,24,2,1,unacc
med,high,2,2,big,high,unacc,980,6,6,1,1,unacc
med,high,2,2,big,high,unacc,980,6,12,1,1,unacc
med,high,2,2,big,high,unacc,980,6,18,1,1,unacc
med,high,2,2,big,high,unacc,980,6,24,1,1,unacc
med,high,2,2,big,high,unacc,980,6,6,2,1,unacc
med,high,2,2,big,high,unacc,980,6,12,2,1,unacc
med,high,2,2,big,high,unacc,980,6,18,2,1,unacc
med,high,2,2,big,high,unacc,980,6,24,2,1,unacc
high,vhigh,5more,more,big,high,unacc,539,6,6,1,1,unacc
high,vhigh,5more,more,big,high,unacc,539,6,12,1,1,unacc
high,vhigh,5more,more,big,high,unacc,539,6,18,1,1,unacc
high,vhigh,5more,more,big,high,unacc,539,6,24,1,1,unacc
high,vhigh,5more,more,big,high,unacc,539,6,6,2,1,unacc
high,vhigh,5more,more,big,high,unacc,539,6,12,2,1,unacc
high,vhigh,5more,more,big,high,unacc,539,6,18,2,1,unacc
high,vhigh,5more,more,big,high,unacc,539,6,24,2,1,unacc
vhigh,low,3,4,small,med,unacc,361,6,6,1,1,unacc
vhigh,low,3,4,small,med,unacc,361,6,12,1,1,unacc
vhigh,low,3,4,small,med,unacc,361,6,18,1,1,unacc
vhigh,low,3,4,small,med,unacc,361,6,24,1,1,unacc
vhigh,low,3,4,small,med,unacc,361,6,6,2,1,unacc
vhigh,low,3,4,small,med,unacc,361,6,12,2,1,unacc
vhigh,low,3,4,small,med,unacc,361,6,18,2,1,unacc
vhigh,low,3,4,small,med,unacc,361,6,24,2,1,unacc
high,low,2,2,med,med,unacc,760,6,6,1,1,unacc
high,low,2,2,med,med,unacc,760,6,12,1,1,unacc
high,low,2,2,med,med,unacc,760,6,18,1,1,unacc
high,low,2,2,med,med,unacc,760,6,24,1,1,unacc
high,low,2,2,med,med,unacc,760,6,6,2,1,unacc
high,low,2,2,med,med,unacc,760,6,12,2,1,unacc
high,low,2,2,med,med,unacc,760,6,18,2,1,unacc
high,low,2,2,med,med,unacc,760,6,24,2,1,unacc
med,low,3,2,med,low,unacc,1218,6,6,1,1,unacc
med,low,3,2,med,low,unacc,1218,6,12,1,1,unacc
med,low,3,2,med,low,unacc,1218,6,18,1,1,unacc
med,low,3,2,med,low,unacc,1218,6,24,1,1,unacc
med,low,3,2,med,low,unacc,1218,6,6,2,1,unacc
med,low,3,2,med,low,unacc,1218,6,12,2,1,unacc
med,low,3,2,med,low,unacc,1218,6,18,2,1,unacc
med,low,3,2,med,low,unacc,1218,6,24,2,1,unacc
vhigh,low,5more,2,med,low,unacc,408,6,6,1,1,unacc
vhigh,low,5more,2,med,low,unacc,408,6,12,1,1,unacc
vhigh,low,5more,2,med,low,unacc,408,6,18,1,1,unacc
vhigh,low,5more,2,med,low,unacc,408,6,24,1,1,unacc
vhigh,low,5more,2,med,low,unacc,408,6,6,2,1,unacc
vhigh,low,5more,2,med,low,unacc,408,6,12,2,1,unacc
vhigh,low,5more,2,med,low,unacc,408,6,18,2,1,unacc
vhigh,low,5more,2,med,low,unacc,408,6,24,2,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,6,6,1,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,6,12,1,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,6,18,1,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,6,24,1,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,6,6,2,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,6,12,2,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,6,18,2,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,6,24,2,1,unacc
med,med,3,2,med,med,unacc,1111,6,6,1,1,unacc
med,med,3,2,med,med,unacc,1111,6,12,1,1,unacc
med,med,3,2,med,med,unacc,1111,6,18,1,1,unacc
med,med,3,2,med,med,unacc,1111,6,24,1,1,unacc
med,med,3,2,med,med,unacc,1111,6,6,2,1,unacc
med,med,3,2,med,med,unacc,1111,6,12,2,1,unacc
med,med,3,2,med,med,unacc,1111,6,18,2,1,unacc
med,med,3,2,med,med,unacc,1111,6,24,2,1,unacc
med,vhigh,3,4,med,med,unacc,904,6,6,1,1,acc
med,vhigh,3,4,med,med,unacc,904,6,12,1,1,acc
med,vhigh,3,4,med,med,unacc,904,6,18,1,1,acc
med,vhigh,3,4,med,med,unacc,904,6,24,1,1,acc
med,vhigh,3,4,med,med,unacc,904,6,6,2,1,acc
med,vhigh,3,4,med,med,unacc,904,6,12,2,1,acc
med,vhigh,3,4,med,med,unacc,904,6,18,2,1,acc
med,vhigh,3,4,med,med,unacc,904,6,24,2,1,acc
vhigh,vhigh,5more,2,small,high,unacc,83,6,6,1,1,unacc
vhigh,vhigh,5more,2,small,high,unacc,83,6,12,1,1,unacc
vhigh,vhigh,5more,2,small,high,unacc,83,6,18,1,1,unacc
vhigh,vhigh,5more,2,small,high,unacc,83,6,24,1,1,unacc
vhigh,vhigh,5more,2,small,high,unacc,83,6,6,2,1,unacc
vhigh,vhigh,5more,2,small,high,unacc,83,6,12,2,1,unacc
vhigh,vhigh,5more,2,small,high,unacc,83,6,18,2,1,unacc
vhigh,vhigh,5more,2,small,high,unacc,83,6,24,2,1,unacc
med,low,3,more,med,low,unacc,1236,6,6,1,1,unacc
med,low,3,more,med,low,unacc,1236,6,12,1,1,unacc
med,low,3,more,med,low,unacc,1236,6,18,1,1,unacc
med,low,3,more,med,low,unacc,1236,6,24,1,1,unacc
med,low,3,more,med,low,unacc,1236,6,6,2,1,unacc
med,low,3,more,med,low,unacc,1236,6,12,2,1,unacc
med,low,3,more,med,low,unacc,1236,6,18,2,1,unacc
med,low,3,more,med,low,unacc,1236,6,24,2,1,unacc
high,med,5more,more,big,low,unacc,753,6,6,1,1,unacc
high,med,5more,more,big,low,unacc,753,6,12,1,1,unacc
high,med,5more,more,big,low,unacc,753,6,18,1,1,unacc
high,med,5more,more,big,low,unacc,753,6,24,1,1,unacc
high,med,5more,more,big,low,unacc,753,6,6,2,1,unacc
high,med,5more,more,big,low,unacc,753,6,12,2,1,unacc
high,med,5more,more,big,low,unacc,753,6,18,2,1,unacc
high,med,5more,more,big,low,unacc,753,6,24,2,1,unacc
med,vhigh,5more,more,big,low,unacc,969,6,6,1,1,unacc
med,vhigh,5more,more,big,low,unacc,969,6,12,1,1,unacc
med,vhigh,5more,more,big,low,unacc,969,6,18,1,1,unacc
med,vhigh,5more,more,big,low,unacc,969,6,24,1,1,unacc
med,vhigh,5more,more,big,low,unacc,969,6,6,2,1,unacc
med,vhigh,5more,more,big,low,unacc,969,6,12,2,1,unacc
med,vhigh,5more,more,big,low,unacc,969,6,18,2,1,unacc
med,vhigh,5more,more,big,low,unacc,969,6,24,2,1,unacc
low,med,2,4,small,low,unacc,1521,6,6,1,1,unacc
low,med,2,4,small,low,unacc,1521,6,12,1,1,unacc
low,med,2,4,small,low,unacc,1521,6,18,1,1,unacc
low,med,2,4,small,low,unacc,1521,6,24,1,1,unacc
low,med,2,4,small,low,unacc,1521,6,6,2,1,unacc
low,med,2,4,small,low,unacc,1521,6,12,2,1,unacc
low,med,2,4,small,low,unacc,1521,6,18,2,1,unacc
low,med,2,4,small,low,unacc,1521,6,24,2,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,6,6,1,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,6,12,1,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,6,18,1,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,6,24,1,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,6,6,2,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,6,12,2,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,6,18,2,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,6,24,2,1,unacc
low,low,2,more,small,med,unacc,1639,6,6,1,1,acc
low,low,2,more,small,med,unacc,1639,6,12,1,1,acc
low,low,2,more,small,med,unacc,1639,6,18,1,1,acc
low,low,2,more,small,med,unacc,1639,6,24,1,1,acc
low,low,2,more,small,med,unacc,1639,6,6,2,1,acc
low,low,2,more,small,med,unacc,1639,6,12,2,1,acc
low,low,2,more,small,med,unacc,1639,6,18,2,1,acc
low,low,2,more,small,med,unacc,1639,6,24,2,1,acc
med,vhigh,2,2,big,high,unacc,872,6,6,1,1,unacc
med,vhigh,2,2,big,high,unacc,872,6,12,1,1,unacc
med,vhigh,2,2,big,high,unacc,872,6,18,1,1,unacc
med,vhigh,2,2,big,high,unacc,872,6,24,1,1,unacc
med,vhigh,2,2,big,high,unacc,872,6,6,2,1,unacc
med,vhigh,2,2,big,high,unacc,872,6,12,2,1,unacc
med,vhigh,2,2,big,high,unacc,872,6,18,2,1,unacc
med,vhigh,2,2,big,high,unacc,872,6,24,2,1,unacc
med,low,5more,more,big,low,unacc,1293,6,6,1,1,unacc
med,low,5more,more,big,low,unacc,1293,6,12,1,1,unacc
med,low,5more,more,big,low,unacc,1293,6,18,1,1,unacc
med,low,5more,more,big,low,unacc,1293,6,24,1,1,unacc
med,low,5more,more,big,low,unacc,1293,6,6,2,1,unacc
med,low,5more,more,big,low,unacc,1293,6,12,2,1,unacc
med,low,5more,more,big,low,unacc,1293,6,18,2,1,unacc
med,low,5more,more,big,low,unacc,1293,6,24,2,1,unacc
med,low,3,more,small,low,unacc,1233,6,6,1,1,unacc
med,low,3,more,small,low,unacc,1233,6,12,1,1,unacc
med,low,3,more,small,low,unacc,1233,6,18,1,1,unacc
med,low,3,more,small,low,unacc,1233,6,24,1,1,unacc
med,low,3,more,small,low,unacc,1233,6,6,2,1,unacc
med,low,3,more,small,low,unacc,1233,6,12,2,1,unacc
med,low,3,more,small,low,unacc,1233,6,18,2,1,unacc
med,low,3,more,small,low,unacc,1233,6,24,2,1,unacc
low,high,4,2,big,low,unacc,1464,6,6,1,1,unacc
low,high,4,2,big,low,unacc,1464,6,12,1,1,unacc
low,high,4,2,big,low,unacc,1464,6,18,1,1,unacc
low,high,4,2,big,low,unacc,1464,6,24,1,1,unacc
low,high,4,2,big,low,unacc,1464,6,6,2,1,unacc
low,high,4,2,big,low,unacc,1464,6,12,2,1,unacc
low,high,4,2,big,low,unacc,1464,6,18,2,1,unacc
low,high,4,2,big,low,unacc,1464,6,24,2,1,unacc
med,med,5more,4,med,low,unacc,1173,6,6,1,1,unacc
med,med,5more,4,med,low,unacc,1173,6,12,1,1,unacc
med,med,5more,4,med,low,unacc,1173,6,18,1,1,unacc
med,med,5more,4,med,low,unacc,1173,6,24,1,1,unacc
med,med,5more,4,med,low,unacc,1173,6,6,2,1,unacc
med,med,5more,4,med,low,unacc,1173,6,12,2,1,unacc
med,med,5more,4,med,low,unacc,1173,6,18,2,1,unacc
med,med,5more,4,med,low,unacc,1173,6,24,2,1,unacc
high,low,5more,2,small,low,unacc,837,6,6,1,1,unacc
high,low,5more,2,small,low,unacc,837,6,12,1,1,unacc
high,low,5more,2,small,low,unacc,837,6,18,1,1,unacc
high,low,5more,2,small,low,unacc,837,6,24,1,1,unacc
high,low,5more,2,small,low,unacc,837,6,6,2,1,unacc
high,low,5more,2,small,low,unacc,837,6,12,2,1,unacc
high,low,5more,2,small,low,unacc,837,6,18,2,1,unacc
high,low,5more,2,small,low,unacc,837,6,24,2,1,unacc
high,high,4,more,big,low,unacc,618,6,6,1,1,unacc
high,high,4,more,big,low,unacc,618,6,12,1,1,unacc
high,high,4,more,big,low,unacc,618,6,18,1,1,unacc
high,high,4,more,big,low,unacc,618,6,24,1,1,unacc
high,high,4,more,big,low,unacc,618,6,6,2,1,unacc
high,high,4,more,big,low,unacc,618,6,12,2,1,unacc
high,high,4,more,big,low,unacc,618,6,18,2,1,unacc
high,high,4,more,big,low,unacc,618,6,24,2,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,6,6,1,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,6,12,1,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,6,18,1,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,6,24,1,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,6,6,2,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,6,12,2,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,6,18,2,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,6,24,2,1,unacc
high,vhigh,2,2,big,med,unacc,439,6,6,1,1,unacc
high,vhigh,2,2,big,med,unacc,439,6,12,1,1,unacc
high,vhigh,2,2,big,med,unacc,439,6,18,1,1,unacc
high,vhigh,2,2,big,med,unacc,439,6,24,1,1,unacc
high,vhigh,2,2,big,med,unacc,439,6,6,2,1,unacc
high,vhigh,2,2,big,med,unacc,439,6,12,2,1,unacc
high,vhigh,2,2,big,med,unacc,439,6,18,2,1,unacc
high,vhigh,2,2,big,med,unacc,439,6,24,2,1,unacc
high,low,2,4,med,low,unacc,768,6,6,1,1,unacc
high,low,2,4,med,low,unacc,768,6,12,1,1,unacc
high,low,2,4,med,low,unacc,768,6,18,1,1,unacc
high,low,2,4,med,low,unacc,768,6,24,1,1,unacc
high,low,2,4,med,low,unacc,768,6,6,2,1,unacc
high,low,2,4,med,low,unacc,768,6,12,2,1,unacc
high,low,2,4,med,low,unacc,768,6,18,2,1,unacc
high,low,2,4,med,low,unacc,768,6,24,2,1,unacc
high,med,3,more,small,med,unacc,694,6,6,1,1,unacc
high,med,3,more,small,med,unacc,694,6,12,1,1,unacc
high,med,3,more,small,med,unacc,694,6,18,1,1,unacc
high,med,3,more,small,med,unacc,694,6,24,1,1,unacc
high,med,3,more,small,med,unacc,694,6,6,2,1,unacc
high,med,3,more,small,med,unacc,694,6,12,2,1,unacc
high,med,3,more,small,med,unacc,694,6,18,2,1,unacc
high,med,3,more,small,med,unacc,694,6,24,2,1,unacc
high,vhigh,3,more,big,high,unacc,485,6,6,1,1,unacc
high,vhigh,3,more,big,high,unacc,485,6,12,1,1,unacc
high,vhigh,3,more,big,high,unacc,485,6,18,1,1,unacc
high,vhigh,3,more,big,high,unacc,485,6,24,1,1,unacc
high,vhigh,3,more,big,high,unacc,485,6,6,2,1,unacc
high,vhigh,3,more,big,high,unacc,485,6,12,2,1,unacc
high,vhigh,3,more,big,high,unacc,485,6,18,2,1,unacc
high,vhigh,3,more,big,high,unacc,485,6,24,2,1,unacc
vhigh,high,3,2,med,low,unacc,138,6,6,1,1,unacc
vhigh,high,3,2,med,low,unacc,138,6,12,1,1,unacc
vhigh,high,3,2,med,low,unacc,138,6,18,1,1,unacc
vhigh,high,3,2,med,low,unacc,138,6,24,1,1,unacc
vhigh,high,3,2,med,low,unacc,138,6,6,2,1,unacc
vhigh,high,3,2,med,low,unacc,138,6,12,2,1,unacc
vhigh,high,3,2,med,low,unacc,138,6,18,2,1,unacc
vhigh,high,3,2,med,low,unacc,138,6,24,2,1,unacc
low,low,4,2,big,high,unacc,1682,6,6,1,1,unacc
low,low,4,2,big,high,unacc,1682,6,12,1,1,unacc
low,low,4,2,big,high,unacc,1682,6,18,1,1,unacc
low,low,4,2,big,high,unacc,1682,6,24,1,1,unacc
low,low,4,2,big,high,unacc,1682,6,6,2,1,unacc
low,low,4,2,big,high,unacc,1682,6,12,2,1,unacc
low,low,4,2,big,high,unacc,1682,6,18,2,1,unacc
low,low,4,2,big,high,unacc,1682,6,24,2,1,unacc
vhigh,low,4,2,med,low,unacc,381,6,6,1,1,unacc
vhigh,low,4,2,med,low,unacc,381,6,12,1,1,unacc
vhigh,low,4,2,med,low,unacc,381,6,18,1,1,unacc
vhigh,low,4,2,med,low,unacc,381,6,24,1,1,unacc
vhigh,low,4,2,med,low,unacc,381,6,6,2,1,unacc
vhigh,low,4,2,med,low,unacc,381,6,12,2,1,unacc
vhigh,low,4,2,med,low,unacc,381,6,18,2,1,unacc
vhigh,low,4,2,med,low,unacc,381,6,24,2,1,unacc
med,high,4,4,small,med,unacc,1036,6,6,1,1,acc
med,high,4,4,small,med,unacc,1036,6,12,1,1,acc
med,high,4,4,small,med,unacc,1036,6,18,1,1,acc
med,high,4,4,small,med,unacc,1036,6,24,1,1,acc
med,high,4,4,small,med,unacc,1036,6,6,2,1,acc
med,high,4,4,small,med,unacc,1036,6,12,2,1,acc
med,high,4,4,small,med,unacc,1036,6,18,2,1,acc
med,high,4,4,small,med,unacc,1036,6,24,2,1,acc
high,med,2,more,med,med,unacc,670,6,6,1,1,unacc
high,med,2,more,med,med,unacc,670,6,12,1,1,acc
high,med,2,more,med,med,unacc,670,6,18,1,1,acc
high,med,2,more,med,med,unacc,670,6,24,1,1,acc
high,med,2,more,med,med,unacc,670,6,6,2,1,unacc
high,med,2,more,med,med,unacc,670,6,12,2,1,unacc
high,med,2,more,med,med,unacc,670,6,18,2,1,acc
high,med,2,more,med,med,unacc,670,6,24,2,1,acc
high,high,2,2,big,high,unacc,548,6,6,1,1,unacc
high,high,2,2,big,high,unacc,548,6,12,1,1,unacc
high,high,2,2,big,high,unacc,548,6,18,1,1,unacc
high,high,2,2,big,high,unacc,548,6,24,1,1,unacc
high,high,2,2,big,high,unacc,548,6,6,2,1,unacc
high,high,2,2,big,high,unacc,548,6,12,2,1,unacc
high,high,2,2,big,high,unacc,548,6,18,2,1,unacc
high,high,2,2,big,high,unacc,548,6,24,2,1,unacc
med,med,4,4,med,low,unacc,1146,6,6,1,1,unacc
med,med,4,4,med,low,unacc,1146,6,12,1,1,unacc
med,med,4,4,med,low,unacc,1146,6,18,1,1,unacc
med,med,4,4,med,low,unacc,1146,6,24,1,1,unacc
med,med,4,4,med,low,unacc,1146,6,6,2,1,unacc
med,med,4,4,med,low,unacc,1146,6,12,2,1,unacc
med,med,4,4,med,low,unacc,1146,6,18,2,1,unacc
med,med,4,4,med,low,unacc,1146,6,24,2,1,unacc
low,vhigh,2,2,big,high,unacc,1304,6,6,1,1,unacc
low,vhigh,2,2,big,high,unacc,1304,6,12,1,1,unacc
low,vhigh,2,2,big,high,unacc,1304,6,18,1,1,unacc
low,vhigh,2,2,big,high,unacc,1304,6,24,1,1,unacc
low,vhigh,2,2,big,high,unacc,1304,6,6,2,1,unacc
low,vhigh,2,2,big,high,unacc,1304,6,12,2,1,unacc
low,vhigh,2,2,big,high,unacc,1304,6,18,2,1,unacc
low,vhigh,2,2,big,high,unacc,1304,6,24,2,1,unacc
med,high,5more,4,small,med,unacc,1063,6,6,1,1,acc
med,high,5more,4,small,med,unacc,1063,6,12,1,1,acc
med,high,5more,4,small,med,unacc,1063,6,18,1,1,acc
med,high,5more,4,small,med,unacc,1063,6,24,1,1,acc
med,high,5more,4,small,med,unacc,1063,6,6,2,1,acc
med,high,5more,4,small,med,unacc,1063,6,12,2,1,acc
med,high,5more,4,small,med,unacc,1063,6,18,2,1,acc
med,high,5more,4,small,med,unacc,1063,6,24,2,1,acc
low,low,5more,4,med,low,unacc,1713,6,6,1,1,unacc
low,low,5more,4,med,low,unacc,1713,6,12,1,1,unacc
low,low,5more,4,med,low,unacc,1713,6,18,1,1,unacc
low,low,5more,4,med,low,unacc,1713,6,24,1,1,unacc
low,low,5more,4,med,low,unacc,1713,6,6,2,1,unacc
low,low,5more,4,med,low,unacc,1713,6,12,2,1,unacc
low,low,5more,4,med,low,unacc,1713,6,18,2,1,unacc
low,low,5more,4,med,low,unacc,1713,6,24,2,1,unacc
med,high,5more,more,small,low,unacc,1071,6,6,1,1,unacc
med,high,5more,more,small,low,unacc,1071,6,12,1,1,unacc
med,high,5more,more,small,low,unacc,1071,6,18,1,1,unacc
med,high,5more,more,small,low,unacc,1071,6,24,1,1,unacc
med,high,5more,more,small,low,unacc,1071,6,6,2,1,unacc
med,high,5more,more,small,low,unacc,1071,6,12,2,1,unacc
med,high,5more,more,small,low,unacc,1071,6,18,2,1,unacc
med,high,5more,more,small,low,unacc,1071,6,24,2,1,unacc
vhigh,high,2,more,big,low,unacc,132,6,6,1,1,unacc
vhigh,high,2,more,big,low,unacc,132,6,12,1,1,unacc
vhigh,high,2,more,big,low,unacc,132,6,18,1,1,unacc
vhigh,high,2,more,big,low,unacc,132,6,24,1,1,unacc
vhigh,high,2,more,big,low,unacc,132,6,6,2,1,unacc
vhigh,high,2,more,big,low,unacc,132,6,12,2,1,unacc
vhigh,high,2,more,big,low,unacc,132,6,18,2,1,unacc
vhigh,high,2,more,big,low,unacc,132,6,24,2,1,unacc
low,high,4,4,med,low,unacc,1470,6,6,1,1,unacc
low,high,4,4,med,low,unacc,1470,6,12,1,1,unacc
low,high,4,4,med,low,unacc,1470,6,18,1,1,unacc
low,high,4,4,med,low,unacc,1470,6,24,1,1,unacc
low,high,4,4,med,low,unacc,1470,6,6,2,1,unacc
low,high,4,4,med,low,unacc,1470,6,12,2,1,unacc
low,high,4,4,med,low,unacc,1470,6,18,2,1,unacc
low,high,4,4,med,low,unacc,1470,6,24,2,1,unacc
med,high,4,2,small,med,unacc,1027,6,6,1,1,unacc
med,high,4,2,small,med,unacc,1027,6,12,1,1,unacc
med,high,4,2,small,med,unacc,1027,6,18,1,1,unacc
med,high,4,2,small,med,unacc,1027,6,24,1,1,unacc
med,high,4,2,small,med,unacc,1027,6,6,2,1,unacc
med,high,4,2,small,med,unacc,1027,6,12,2,1,unacc
med,high,4,2,small,med,unacc,1027,6,18,2,1,unacc
med,high,4,2,small,med,unacc,1027,6,24,2,1,unacc
med,vhigh,2,more,small,high,unacc,884,6,6,1,1,acc
med,vhigh,2,more,small,high,unacc,884,6,12,1,1,acc
med,vhigh,2,more,small,high,unacc,884,6,18,1,1,acc
med,vhigh,2,more,small,high,unacc,884,6,24,1,1,acc
med,vhigh,2,more,small,high,unacc,884,6,6,2,1,acc
med,vhigh,2,more,small,high,unacc,884,6,12,2,1,acc
med,vhigh,2,more,small,high,unacc,884,6,18,2,1,acc
med,vhigh,2,more,small,high,unacc,884,6,24,2,1,acc
