buying,maint,doors,persons,lug_boot,safety,CAR,sampleNum,tuning_run,k,exponent,standard_dev_mult,estimate
low,low,2,2,big,med,unacc,1627,4,18,2,1,unacc
low,low,2,2,big,med,unacc,1627,4,24,2,1,unacc
vhigh,high,4,4,small,low,unacc,171,4,6,1,1,unacc
vhigh,high,4,4,small,low,unacc,171,4,12,1,1,unacc
vhigh,high,4,4,small,low,unacc,171,4,18,1,1,unacc
vhigh,high,4,4,small,low,unacc,171,4,24,1,1,unacc
vhigh,high,4,4,small,low,unacc,171,4,6,2,1,unacc
vhigh,high,4,4,small,low,unacc,171,4,12,2,1,unacc
vhigh,high,4,4,small,low,unacc,171,4,18,2,1,unacc
vhigh,high,4,4,small,low,unacc,171,4,24,2,1,unacc
high,high,2,more,big,low,unacc,564,4,6,1,1,unacc
high,high,2,more,big,low,unacc,564,4,12,1,1,unacc
high,high,2,more,big,low,unacc,564,4,18,1,1,unacc
high,high,2,more,big,low,unacc,564,4,24,1,1,unacc
high,high,2,more,big,low,unacc,564,4,6,2,1,unacc
high,high,2,more,big,low,unacc,564,4,12,2,1,unacc
high,high,2,more,big,low,unacc,564,4,18,2,1,unacc
high,high,2,more,big,low,unacc,564,4,24,2,1,unacc
med,low,4,2,small,low,unacc,1242,4,6,1,1,unacc
med,low,4,2,small,low,unacc,1242,4,12,1,1,unacc
med,low,4,2,small,low,unacc,1242,4,18,1,1,unacc
med,low,4,2,small,low,unacc,1242,4,24,1,1,unacc
med,low,4,2,small,low,unacc,1242,4,6,2,1,unacc
med,low,4,2,small,low,unacc,1242,4,12,2,1,unacc
med,low,4,2,small,low,unacc,1242,4,18,2,1,unacc
med,low,4,2,small,low,unacc,1242,4,24,2,1,unacc
high,vhigh,5more,2,med,high,unacc,518,4,6,1,1,unacc
high,vhigh,5more,2,med,high,unacc,518,4,12,1,1,unacc
high,vhigh,5more,2,med,high,unacc,518,4,18,1,1,unacc
high,vhigh,5more,2,med,high,unacc,518,4,24,1,1,unacc
high,vhigh,5more,2,med,high,unacc,518,4,6,2,1,unacc
high,vhigh,5more,2,med,high,unacc,518,4,12,2,1,unacc
high,vhigh,5more,2,med,high,unacc,518,4,18,2,1,unacc
high,vhigh,5more,2,med,high,unacc,518,4,24,2,1,unacc
high,vhigh,3,2,med,low,unacc,462,4,6,1,1,unacc
high,vhigh,3,2,med,low,unacc,462,4,12,1,1,unacc
high,vhigh,3,2,med,low,unacc,462,4,18,1,1,unacc
high,vhigh,3,2,med,low,unacc,462,4,24,1,1,unacc
high,vhigh,3,2,med,low,unacc,462,4,6,2,1,unacc
high,vhigh,3,2,med,low,unacc,462,4,12,2,1,unacc
high,vhigh,3,2,med,low,unacc,462,4,18,2,1,unacc
high,vhigh,3,2,med,low,unacc,462,4,24,2,1,unacc
med,high,3,2,small,med,unacc,1000,4,6,1,1,unacc
med,high,3,2,small,med,unacc,1000,4,12,1,1,unacc
med,high,3,2,small,med,unacc,1000,4,18,1,1,unacc
med,high,3,2,small,med,unacc,1000,4,24,1,1,unacc
med,high,3,2,small,med,unacc,1000,4,6,2,1,unacc
med,high,3,2,small,med,unacc,1000,4,12,2,1,unacc
med,high,3,2,small,med,unacc,1000,4,18,2,1,unacc
med,high,3,2,small,med,unacc,1000,4,24,2,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,4,6,1,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,4,12,1,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,4,18,1,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,4,24,1,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,4,6,2,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,4,12,2,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,4,18,2,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,4,24,2,1,unacc
high,vhigh,4,4,med,med,unacc,499,4,6,1,1,unacc
high,vhigh,4,4,med,med,unacc,499,4,12,1,1,unacc
high,vhigh,4,4,med,med,unacc,499,4,18,1,1,unacc
high,vhigh,4,4,med,med,unacc,499,4,24,1,1,unacc
high,vhigh,4,4,med,med,unacc,499,4,6,2,1,unacc
high,vhigh,4,4,med,med,unacc,499,4,12,2,1,unacc
high,vhigh,4,4,med,med,unacc,499,4,18,2,1,unacc
high,vhigh,4,4,med,med,unacc,499,4,24,2,1,unacc
high,vhigh,5more,2,small,med,unacc,514,4,6,1,1,unacc
high,vhigh,5more,2,small,med,unacc,514,4,12,1,1,unacc
high,vhigh,5more,2,small,med,unacc,514,4,18,1,1,unacc
high,vhigh,5more,2,small,med,unacc,514,4,24,1,1,unacc
high,vhigh,5more,2,small,med,unacc,514,4,6,2,1,unacc
high,vhigh,5more,2,small,med,unacc,514,4,12,2,1,unacc
high,vhigh,5more,2,small,med,unacc,514,4,18,2,1,unacc
high,vhigh,5more,2,small,med,unacc,514,4,24,2,1,unacc
high,low,3,more,small,med,unacc,802,4,6,1,1,unacc
high,low,3,more,small,med,unacc,802,4,12,1,1,unacc
high,low,3,more,small,med,unacc,802,4,18,1,1,unacc
high,low,3,more,small,med,unacc,802,4,24,1,1,unacc
high,low,3,more,small,med,unacc,802,4,6,2,1,unacc
high,low,3,more,small,med,unacc,802,4,12,2,1,unacc
high,low,3,more,small,med,unacc,802,4,18,2,1,unacc
high,low,3,more,small,med,unacc,802,4,24,2,1,unacc
vhigh,low,3,2,big,high,unacc,359,4,6,1,1,unacc
vhigh,low,3,2,big,high,unacc,359,4,12,1,1,unacc
vhigh,low,3,2,big,high,unacc,359,4,18,1,1,unacc
vhigh,low,3,2,big,high,unacc,359,4,24,1,1,unacc
vhigh,low,3,2,big,high,unacc,359,4,6,2,1,unacc
vhigh,low,3,2,big,high,unacc,359,4,12,2,1,unacc
vhigh,low,3,2,big,high,unacc,359,4,18,2,1,unacc
vhigh,low,3,2,big,high,unacc,359,4,24,2,1,unacc
med,high,2,2,big,high,unacc,980,4,6,1,1,unacc
med,high,2,2,big,high,unacc,980,4,12,1,1,unacc
med,high,2,2,big,high,unacc,980,4,18,1,1,unacc
med,high,2,2,big,high,unacc,980,4,24,1,1,unacc
med,high,2,2,big,high,unacc,980,4,6,2,1,unacc
med,high,2,2,big,high,unacc,980,4,12,2,1,unacc
med,high,2,2,big,high,unacc,980,4,18,2,1,unacc
med,high,2,2,big,high,unacc,980,4,24,2,1,unacc
high,vhigh,5more,more,big,high,unacc,539,4,6,1,1,unacc
high,vhigh,5more,more,big,high,unacc,539,4,12,1,1,unacc
high,vhigh,5more,more,big,high,unacc,539,4,18,1,1,unacc
high,vhigh,5more,more,big,high,unacc,539,4,24,1,1,unacc
high,vhigh,5more,more,big,high,unacc,539,4,6,2,1,unacc
high,vhigh,5more,more,big,high,unacc,539,4,12,2,1,unacc
high,vhigh,5more,more,big,high,unacc,539,4,18,2,1,unacc
high,vhigh,5more,more,big,high,unacc,539,4,24,2,1,unacc
vhigh,low,3,4,small,med,unacc,361,4,6,1,1,unacc
vhigh,low,3,4,small,med,unacc,361,4,12,1,1,unacc
vhigh,low,3,4,small,med,unacc,361,4,18,1,1,unacc
vhigh,low,3,4,small,med,unacc,361,4,24,1,1,unacc
vhigh,low,3,4,small,med,unacc,361,4,6,2,1,unacc
vhigh,low,3,4,small,med,unacc,361,4,12,2,1,unacc
vhigh,low,3,4,small,med,unacc,361,4,18,2,1,unacc
vhigh,low,3,4,small,med,unacc,361,4,24,2,1,unacc
high,low,2,2,med,med,unacc,760,4,6,1,1,unacc
high,low,2,2,med,med,unacc,760,4,12,1,1,unacc
high,low,2,2,med,med,unacc,760,4,18,1,1,unacc
high,low,2,2,med,med,unacc,760,4,24,1,1,unacc
high,low,2,2,med,med,unacc,760,4,6,2,1,unacc
high,low,2,2,med,med,unacc,760,4,12,2,1,unacc
high,low,2,2,med,med,unacc,760,4,18,2,1,unacc
high,low,2,2,med,med,unacc,760,4,24,2,1,unacc
med,low,3,2,med,low,unacc,1218,4,6,1,1,unacc
med,low,3,2,med,low,unacc,1218,4,12,1,1,unacc
med,low,3,2,med,low,unacc,1218,4,18,1,1,unacc
med,low,3,2,med,low,unacc,1218,4,24,1,1,unacc
med,low,3,2,med,low,unacc,1218,4,6,2,1,unacc
med,low,3,2,med,low,unacc,1218,4,12,2,1,unacc
med,low,3,2,med,low,unacc,1218,4,18,2,1,unacc
med,low,3,2,med,low,unacc,1218,4,24,2,1,unacc
vhigh,low,5more,2,med,low,unacc,408,4,6,1,1,unacc
vhigh,low,5more,2,med,low,unacc,408,4,12,1,1,unacc
vhigh,low,5more,2,med,low,unacc,408,4,18,1,1,unacc
vhigh,low,5more,2,med,low,unacc,408,4,24,1,1,unacc
vhigh,low,5more,2,med,low,unacc,408,4,6,2,1,unacc
vhigh,low,5more,2,med,low,unacc,408,4,12,2,1,unacc
vhigh,low,5more,2,med,low,unacc,408,4,18,2,1,unacc
vhigh,low,5more,2,med,low,unacc,408,4,24,2,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,4,6,1,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,4,12,1,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,4,18,1,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,4,24,1,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,4,6,2,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,4,12,2,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,4,18,2,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,4,24,2,1,unacc
med,med,3,2,med,med,unacc,1111,4,6,1,1,unacc
med,med,3,2,med,med,unacc,1111,4,12,1,1,unacc
med,med,3,2,med,med,unacc,1111,4,18,1,1,unacc
med,med,3,2,med,med,unacc,1111,4,24,1,1,unacc
med,med,3,2,med,med,unacc,1111,4,6,2,1,unacc
med,med,3,2,med,med,unacc,1111,4,12,2,1,unacc
med,med,3,2,med,med,unacc,1111,4,18,2,1,unacc
med,med,3,2,med,med,unacc,1111,4,24,2,1,unacc
med,vhigh,3,4,med,med,unacc,904,4,6,1,1,acc
med,vhigh,3,4,med,med,unacc,904,4,12,1,1,acc
med,vhigh,3,4,med,med,unacc,904,4,18,1,1,acc
med,vhigh,3,4,med,med,unacc,904,4,24,1,1,acc
med,vhigh,3,4,med,med,unacc,904,4,6,2,1,acc
med,vhigh,3,4,med,med,unacc,904,4,12,2,1,acc
med,vhigh,3,4,med,med,unacc,904,4,18,2,1,acc
med,vhigh,3,4,med,med,unacc,904,4,24,2,1,acc
vhigh,vhigh,5more,2,small,high,unacc,83,4,6,1,1,unacc
vhigh,vhigh,5more,2,small,high,unacc,83,4,12,1,1,unacc
vhigh,vhigh,5more,2,small,high,unacc,83,4,18,1,1,unacc
vhigh,vhigh,5more,2,small,high,unacc,83,4,24,1,1,unacc
vhigh,vhigh,5more,2,small,high,unacc,83,4,6,2,1,unacc
vhigh,vhigh,5more,2,small,high,unacc,83,4,12,2,1,unacc
vhigh,vhigh,5more,2,small,high,unacc,83,4,18,2,1,unacc
vhigh,vhigh,5more,2,small,high,unacc,83,4,24,2,1,unacc
med,low,3,more,med,low,unacc,1236,4,6,1,1,unacc
med,low,3,more,med,low,unacc,1236,4,12,1,1,unacc
med,low,3,more,med,low,unacc,1236,4,18,1,1,unacc
med,low,3,more,med,low,unacc,1236,4,24,1,1,unacc
med,low,3,more,med,low,unacc,1236,4,6,2,1,unacc
med,low,3,more,med,low,unacc,1236,4,12,2,1,unacc
med,low,3,more,med,low,unacc,1236,4,18,2,1,unacc
med,low,3,more,med,low,unacc,1236,4,24,2,1,unacc
high,med,5more,more,big,low,unacc,753,4,6,1,1,unacc
high,med,5more,more,big,low,unacc,753,4,12,1,1,unacc
high,med,5more,more,big,low,unacc,753,4,18,1,1,unacc
high,med,5more,more,big,low,unacc,753,4,24,1,1,unacc
high,med,5more,more,big,low,unacc,753,4,6,2,1,unacc
high,med,5more,more,big,low,unacc,753,4,12,2,1,unacc
high,med,5more,more,big,low,unacc,753,4,18,2,1,unacc
high,med,5more,more,big,low,unacc,753,4,24,2,1,unacc
med,vhigh,5more,more,big,low,unacc,969,4,6,1,1,unacc
med,vhigh,5more,more,big,low,unacc,969,4,12,1,1,unacc
med,vhigh,5more,more,big,low,unacc,969,4,18,1,1,unacc
med,vhigh,5more,more,big,low,unacc,969,4,24,1,1,unacc
med,vhigh,5more,more,big,low,unacc,969,4,6,2,1,unacc
med,vhigh,5more,more,big,low,unacc,969,4,12,2,1,unacc
med,vhigh,5more,more,big,low,unacc,969,4,18,2,1,unacc
med,vhigh,5more,more,big,low,unacc,969,4,24,2,1,unacc
low,med,2,4,small,low,unacc,1521,4,6,1,1,unacc
low,med,2,4,small,low,unacc,1521,4,12,1,1,unacc
low,med,2,4,small,low,unacc,1521,4,18,1,1,unacc
low,med,2,4,small,low,unacc,1521,4,24,1,1,unacc
low,med,2,4,small,low,unacc,1521,4,6,2,1,unacc
low,med,2,4,small,low,unacc,1521,4,12,2,1,unacc
low,med,2,4,small,low,unacc,1521,4,18,2,1,unacc
low,med,2,4,small,low,unacc,1521,4,24,2,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,4,6,1,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,4,12,1,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,4,18,1,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,4,24,1,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,4,6,2,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,4,12,2,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,4,18,2,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,4,24,2,1,unacc
low,low,2,more,small,med,unacc,1639,4,6,1,1,acc
low,low,2,more,small,med,unacc,1639,4,12,1,1,acc
low,low,2,more,small,med,unacc,1639,4,18,1,1,acc
low,low,2,more,small,med,unacc,1639,4,24,1,1,acc
low,low,2,more,small,med,unacc,1639,4,6,2,1,acc
low,low,2,more,small,med,unacc,1639,4,12,2,1,acc
low,low,2,more,small,med,unacc,1639,4,18,2,1,acc
low,low,2,more,small,med,unacc,1639,4,24,2,1,acc
med,vhigh,2,2,big,high,unacc,872,4,6,1,1,unacc
med,vhigh,2,2,big,high,unacc,872,4,12,1,1,unacc
med,vhigh,2,2,big,high,unacc,872,4,18,1,1,unacc
med,vhigh,2,2,big,high,unacc,872,4,24,1,1,unacc
med,vhigh,2,2,big,high,unacc,872,4,6,2,1,unacc
med,vhigh,2,2,big,high,unacc,872,4,12,2,1,unacc
med,vhigh,2,2,big,high,unacc,872,4,18,2,1,unacc
med,vhigh,2,2,big,high,unacc,872,4,24,2,1,unacc
med,low,5more,more,big,low,unacc,1293,4,6,1,1,unacc
med,low,5more,more,big,low,unacc,1293,4,12,1,1,unacc
med,low,5more,more,big,low,unacc,1293,4,18,1,1,unacc
med,low,5more,more,big,low,unacc,1293,4,24,1,1,unacc
med,low,5more,more,big,low,unacc,1293,4,6,2,1,unacc
med,low,5more,more,big,low,unacc,1293,4,12,2,1,unacc
med,low,5more,more,big,low,unacc,1293,4,18,2,1,unacc
med,low,5more,more,big,low,unacc,1293,4,24,2,1,unacc
med,low,3,more,small,low,unacc,1233,4,6,1,1,unacc
med,low,3,more,small,low,unacc,1233,4,12,1,1,unacc
med,low,3,more,small,low,unacc,1233,4,18,1,1,unacc
med,low,3,more,small,low,unacc,1233,4,24,1,1,unacc
med,low,3,more,small,low,unacc,1233,4,6,2,1,unacc
med,low,3,more,small,low,unacc,1233,4,12,2,1,unacc
med,low,3,more,small,low,unacc,1233,4,18,2,1,unacc
med,low,3,more,small,low,unacc,1233,4,24,2,1,unacc
low,high,4,2,big,low,unacc,1464,4,6,1,1,unacc
low,high,4,2,big,low,unacc,1464,4,12,1,1,unacc
low,high,4,2,big,low,unacc,1464,4,18,1,1,unacc
low,high,4,2,big,low,unacc,1464,4,24,1,1,unacc
low,high,4,2,big,low,unacc,1464,4,6,2,1,unacc
low,high,4,2,big,low,unacc,1464,4,12,2,1,unacc
low,high,4,2,big,low,unacc,1464,4,18,2,1,unacc
low,high,4,2,big,low,unacc,1464,4,24,2,1,unacc
med,med,5more,4,med,low,unacc,1173,4,6,1,1,unacc
med,med,5more,4,med,low,unacc,1173,4,12,1,1,unacc
med,med,5more,4,med,low,unacc,1173,4,18,1,1,unacc
med,med,5more,4,med,low,unacc,1173,4,24,1,1,unacc
med,med,5more,4,med,low,unacc,1173,4,6,2,1,unacc
med,med,5more,4,med,low,unacc,1173,4,12,2,1,unacc
med,med,5more,4,med,low,unacc,1173,4,18,2,1,unacc
med,med,5more,4,med,low,unacc,1173,4,24,2,1,unacc
high,low,5more,2,small,low,unacc,837,4,6,1,1,unacc
high,low,5more,2,small,low,unacc,837,4,12,1,1,unacc
high,low,5more,2,small,low,unacc,837,4,18,1,1,unacc
high,low,5more,2,small,low,unacc,837,4,24,1,1,unacc
high,low,5more,2,small,low,unacc,837,4,6,2,1,unacc
high,low,5more,2,small,low,unacc,837,4,12,2,1,unacc
high,low,5more,2,small,low,unacc,837,4,18,2,1,unacc
high,low,5more,2,small,low,unacc,837,4,24,2,1,unacc
high,high,4,more,big,low,unacc,618,4,6,1,1,unacc
high,high,4,more,big,low,unacc,618,4,12,1,1,unacc
high,high,4,more,big,low,unacc,618,4,18,1,1,unacc
high,high,4,more,big,low,unacc,618,4,24,1,1,unacc
high,high,4,more,big,low,unacc,618,4,6,2,1,unacc
high,high,4,more,big,low,unacc,618,4,12,2,1,unacc
high,high,4,more,big,low,unacc,618,4,18,2,1,unacc
high,high,4,more,big,low,unacc,618,4,24,2,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,4,6,1,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,4,12,1,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,4,18,1,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,4,24,1,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,4,6,2,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,4,12,2,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,4,18,2,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,4,24,2,1,unacc
high,vhigh,2,2,big,med,unacc,439,4,6,1,1,unacc
high,vhigh,2,2,big,med,unacc,439,4,12,1,1,unacc
high,vhigh,2,2,big,med,unacc,439,4,18,1,1,unacc
high,vhigh,2,2,big,med,unacc,439,4,24,1,1,unacc
high,vhigh,2,2,big,med,unacc,439,4,6,2,1,unacc
high,vhigh,2,2,big,med,unacc,439,4,12,2,1,unacc
high,vhigh,2,2,big,med,unacc,439,4,18,2,1,unacc
high,vhigh,2,2,big,med,unacc,439,4,24,2,1,unacc
high,low,2,4,med,low,unacc,768,4,6,1,1,unacc
high,low,2,4,med,low,unacc,768,4,12,1,1,unacc
high,low,2,4,med,low,unacc,768,4,18,1,1,unacc
high,low,2,4,med,low,unacc,768,4,24,1,1,unacc
high,low,2,4,med,low,unacc,768,4,6,2,1,unacc
high,low,2,4,med,low,unacc,768,4,12,2,1,unacc
high,low,2,4,med,low,unacc,768,4,18,2,1,unacc
high,low,2,4,med,low,unacc,768,4,24,2,1,unacc
high,med,3,more,small,med,unacc,694,4,6,1,1,unacc
high,med,3,more,small,med,unacc,694,4,12,1,1,unacc
high,med,3,more,small,med,unacc,694,4,18,1,1,unacc
high,med,3,more,small,med,unacc,694,4,24,1,1,unacc
high,med,3,more,small,med,unacc,694,4,6,2,1,unacc
high,med,3,more,small,med,unacc,694,4,12,2,1,unacc
high,med,3,more,small,med,unacc,694,4,18,2,1,unacc
high,med,3,more,small,med,unacc,694,4,24,2,1,unacc
high,vhigh,3,more,big,high,unacc,485,4,6,1,1,unacc
high,vhigh,3,more,big,high,unacc,485,4,12,1,1,unacc
high,vhigh,3,more,big,high,unacc,485,4,18,1,1,unacc
high,vhigh,3,more,big,high,unacc,485,4,24,1,1,unacc
high,vhigh,3,more,big,high,unacc,485,4,6,2,1,unacc
high,vhigh,3,more,big,high,unacc,485,4,12,2,1,unacc
high,vhigh,3,more,big,high,unacc,485,4,18,2,1,unacc
high,vhigh,3,more,big,high,unacc,485,4,24,2,1,unacc
vhigh,high,3,2,med,low,unacc,138,4,6,1,1,unacc
vhigh,high,3,2,med,low,unacc,138,4,12,1,1,unacc
vhigh,high,3,2,med,low,unacc,138,4,18,1,1,unacc
vhigh,high,3,2,med,low,unacc,138,4,24,1,1,unacc
vhigh,high,3,2,med,low,unacc,138,4,6,2,1,unacc
vhigh,high,3,2,med,low,unacc,138,4,12,2,1,unacc
vhigh,high,3,2,med,low,unacc,138,4,18,2,1,unacc
vhigh,high,3,2,med,low,unacc,138,4,24,2,1,unacc
low,low,4,2,big,high,unacc,1682,4,6,1,1,unacc
low,low,4,2,big,high,unacc,1682,4,12,1,1,unacc
low,low,4,2,big,high,unacc,1682,4,18,1,1,unacc
low,low,4,2,big,high,unacc,1682,4,24,1,1,unacc
low,low,4,2,big,high,unacc,1682,4,6,2,1,unacc
low,low,4,2,big,high,unacc,1682,4,12,2,1,unacc
low,low,4,2,big,high,unacc,1682,4,18,2,1,unacc
low,low,4,2,big,high,unacc,1682,4,24,2,1,unacc
vhigh,low,4,2,med,low,unacc,381,4,6,1,1,unacc
vhigh,low,4,2,med,low,unacc,381,4,12,1,1,unacc
vhigh,low,4,2,med,low,unacc,381,4,18,1,1,unacc
vhigh,low,4,2,med,low,unacc,381,4,24,1,1,unacc
vhigh,low,4,2,med,low,unacc,381,4,6,2,1,unacc
vhigh,low,4,2,med,low,unacc,381,4,12,2,1,unacc
vhigh,low,4,2,med,low,unacc,381,4,18,2,1,unacc
vhigh,low,4,2,med,low,unacc,381,4,24,2,1,unacc
med,high,4,4,small,med,unacc,1036,4,6,1,1,acc
med,high,4,4,small,med,unacc,1036,4,12,1,1,acc
med,high,4,4,small,med,unacc,1036,4,18,1,1,acc
med,high,4,4,small,med,unacc,1036,4,24,1,1,acc
med,high,4,4,small,med,unacc,1036,4,6,2,1,acc
med,high,4,4,small,med,unacc,1036,4,12,2,1,acc
med,high,4,4,small,med,unacc,1036,4,18,2,1,acc
med,high,4,4,small,med,unacc,1036,4,24,2,1,acc
high,med,2,more,med,med,unacc,670,4,6,1,1,acc
high,med,2,more,med,med,unacc,670,4,12,1,1,acc
high,med,2,more,med,med,unacc,670,4,18,1,1,acc
high,med,2,more,med,med,unacc,670,4,24,1,1,acc
high,med,2,more,med,med,unacc,670,4,6,2,1,acc
high,med,2,more,med,med,unacc,670,4,12,2,1,acc
high,med,2,more,med,med,unacc,670,4,18,2,1,acc
high,med,2,more,med,med,unacc,670,4,24,2,1,acc
high,high,2,2,big,high,unacc,548,4,6,1,1,unacc
high,high,2,2,big,high,unacc,548,4,12,1,1,unacc
high,high,2,2,big,high,unacc,548,4,18,1,1,unacc
high,high,2,2,big,high,unacc,548,4,24,1,1,unacc
high,high,2,2,big,high,unacc,548,4,6,2,1,unacc
high,high,2,2,big,high,unacc,548,4,12,2,1,unacc
high,high,2,2,big,high,unacc,548,4,18,2,1,unacc
high,high,2,2,big,high,unacc,548,4,24,2,1,unacc
med,med,4,4,med,low,unacc,1146,4,6,1,1,unacc
med,med,4,4,med,low,unacc,1146,4,12,1,1,unacc
med,med,4,4,med,low,unacc,1146,4,18,1,1,unacc
med,med,4,4,med,low,unacc,1146,4,24,1,1,unacc
med,med,4,4,med,low,unacc,1146,4,6,2,1,unacc
med,med,4,4,med,low,unacc,1146,4,12,2,1,unacc
med,med,4,4,med,low,unacc,1146,4,18,2,1,unacc
med,med,4,4,med,low,unacc,1146,4,24,2,1,unacc
low,vhigh,2,2,big,high,unacc,1304,4,6,1,1,unacc
low,vhigh,2,2,big,high,unacc,1304,4,12,1,1,unacc
low,vhigh,2,2,big,high,unacc,1304,4,18,1,1,unacc
low,vhigh,2,2,big,high,unacc,1304,4,24,1,1,unacc
low,vhigh,2,2,big,high,unacc,1304,4,6,2,1,unacc
low,vhigh,2,2,big,high,unacc,1304,4,12,2,1,unacc
low,vhigh,2,2,big,high,unacc,1304,4,18,2,1,unacc
low,vhigh,2,2,big,high,unacc,1304,4,24,2,1,unacc
med,high,5more,4,small,med,unacc,1063,4,6,1,1,acc
med,high,5more,4,small,med,unacc,1063,4,12,1,1,acc
med,high,5more,4,small,med,unacc,1063,4,18,1,1,acc
med,high,5more,4,small,med,unacc,1063,4,24,1,1,acc
med,high,5more,4,small,med,unacc,1063,4,6,2,1,acc
med,high,5more,4,small,med,unacc,1063,4,12,2,1,acc
med,high,5more,4,small,med,unacc,1063,4,18,2,1,acc
med,high,5more,4,small,med,unacc,1063,4,24,2,1,acc
low,low,5more,4,med,low,unacc,1713,4,6,1,1,unacc
low,low,5more,4,med,low,unacc,1713,4,12,1,1,unacc
low,low,5more,4,med,low,unacc,1713,4,18,1,1,unacc
low,low,5more,4,med,low,unacc,1713,4,24,1,1,unacc
low,low,5more,4,med,low,unacc,1713,4,6,2,1,unacc
low,low,5more,4,med,low,unacc,1713,4,12,2,1,unacc
low,low,5more,4,med,low,unacc,1713,4,18,2,1,unacc
low,low,5more,4,med,low,unacc,1713,4,24,2,1,unacc
med,high,5more,more,small,low,unacc,1071,4,6,1,1,unacc
med,high,5more,more,small,low,unacc,1071,4,12,1,1,unacc
med,high,5more,more,small,low,unacc,1071,4,18,1,1,unacc
med,high,5more,more,small,low,unacc,1071,4,24,1,1,unacc
med,high,5more,more,small,low,unacc,1071,4,6,2,1,unacc
med,high,5more,more,small,low,unacc,1071,4,12,2,1,unacc
med,high,5more,more,small,low,unacc,1071,4,18,2,1,unacc
med,high,5more,more,small,low,unacc,1071,4,24,2,1,unacc
vhigh,high,2,more,big,low,unacc,132,4,6,1,1,unacc
vhigh,high,2,more,big,low,unacc,132,4,12,1,1,unacc
vhigh,high,2,more,big,low,unacc,132,4,18,1,1,unacc
vhigh,high,2,more,big,low,unacc,132,4,24,1,1,unacc
vhigh,high,2,more,big,low,unacc,132,4,6,2,1,unacc
vhigh,high,2,more,big,low,unacc,132,4,12,2,1,unacc
vhigh,high,2,more,big,low,unacc,132,4,18,2,1,unacc
vhigh,high,2,more,big,low,unacc,132,4,24,2,1,unacc
low,high,4,4,med,low,unacc,1470,4,6,1,1,unacc
low,high,4,4,med,low,unacc,1470,4,12,1,1,unacc
low,high,4,4,med,low,unacc,1470,4,18,1,1,unacc
low,high,4,4,med,low,unacc,1470,4,24,1,1,unacc
low,high,4,4,med,low,unacc,1470,4,6,2,1,unacc
low,high,4,4,med,low,unacc,1470,4,12,2,1,unacc
low,high,4,4,med,low,unacc,1470,4,18,2,1,unacc
low,high,4,4,med,low,unacc,1470,4,24,2,1,unacc
med,high,4,2,small,med,unacc,1027,4,6,1,1,unacc
med,high,4,2,small,med,unacc,1027,4,12,1,1,unacc
med,high,4,2,small,med,unacc,1027,4,18,1,1,unacc
med,high,4,2,small,med,unacc,1027,4,24,1,1,unacc
med,high,4,2,small,med,unacc,1027,4,6,2,1,unacc
med,high,4,2,small,med,unacc,1027,4,12,2,1,unacc
med,high,4,2,small,med,unacc,1027,4,18,2,1,unacc
med,high,4,2,small,med,unacc,1027,4,24,2,1,unacc
med,vhigh,2,more,small,high,unacc,884,4,6,1,1,unacc
med,vhigh,2,more,small,high,unacc,884,4,12,1,1,acc
med,vhigh,2,more,small,high,unacc,884,4,18,1,1,acc
med,vhigh,2,more,small,high,unacc,884,4,24,1,1,acc
med,vhigh,2,more,small,high,unacc,884,4,6,2,1,acc
med,vhigh,2,more,small,high,unacc,884,4,12,2,1,acc
med,vhigh,2,more,small,high,unacc,884,4,18,2,1,acc
med,vhigh,2,more,small,high,unacc,884,4,24,2,1,acc
