buying,maint,doors,persons,lug_boot,safety,CAR,sampleNum,tuning_run,k,exponent,standard_dev_mult,estimate
low,low,2,2,big,med,unacc,1627,1,18,2,1,unacc
low,low,2,2,big,med,unacc,1627,1,24,2,1,unacc
vhigh,high,4,4,small,low,unacc,171,1,6,1,1,unacc
vhigh,high,4,4,small,low,unacc,171,1,12,1,1,unacc
vhigh,high,4,4,small,low,unacc,171,1,18,1,1,unacc
vhigh,high,4,4,small,low,unacc,171,1,24,1,1,unacc
vhigh,high,4,4,small,low,unacc,171,1,6,2,1,unacc
vhigh,high,4,4,small,low,unacc,171,1,12,2,1,unacc
vhigh,high,4,4,small,low,unacc,171,1,18,2,1,unacc
vhigh,high,4,4,small,low,unacc,171,1,24,2,1,unacc
high,high,2,more,big,low,unacc,564,1,6,1,1,unacc
high,high,2,more,big,low,unacc,564,1,12,1,1,unacc
high,high,2,more,big,low,unacc,564,1,18,1,1,unacc
high,high,2,more,big,low,unacc,564,1,24,1,1,unacc
high,high,2,more,big,low,unacc,564,1,6,2,1,unacc
high,high,2,more,big,low,unacc,564,1,12,2,1,unacc
high,high,2,more,big,low,unacc,564,1,18,2,1,unacc
high,high,2,more,big,low,unacc,564,1,24,2,1,unacc
med,low,4,2,small,low,unacc,1242,1,6,1,1,unacc
med,low,4,2,small,low,unacc,1242,1,12,1,1,unacc
med,low,4,2,small,low,unacc,1242,1,18,1,1,unacc
med,low,4,2,small,low,unacc,1242,1,24,1,1,unacc
med,low,4,2,small,low,unacc,1242,1,6,2,1,unacc
med,low,4,2,small,low,unacc,1242,1,12,2,1,unacc
med,low,4,2,small,low,unacc,1242,1,18,2,1,unacc
med,low,4,2,small,low,unacc,1242,1,24,2,1,unacc
high,vhigh,5more,2,med,high,unacc,518,1,6,1,1,unacc
high,vhigh,5more,2,med,high,unacc,518,1,12,1,1,unacc
high,vhigh,5more,2,med,high,unacc,518,1,18,1,1,unacc
high,vhigh,5more,2,med,high,unacc,518,1,24,1,1,unacc
high,vhigh,5more,2,med,high,unacc,518,1,6,2,1,unacc
high,vhigh,5more,2,med,high,unacc,518,1,12,2,1,unacc
high,vhigh,5more,2,med,high,unacc,518,1,18,2,1,unacc
high,vhigh,5more,2,med,high,unacc,518,1,24,2,1,unacc
high,vhigh,3,2,med,low,unacc,462,1,6,1,1,unacc
high,vhigh,3,2,med,low,unacc,462,1,12,1,1,unacc
high,vhigh,3,2,med,low,unacc,462,1,18,1,1,unacc
high,vhigh,3,2,med,low,unacc,462,1,24,1,1,unacc
high,vhigh,3,2,med,low,unacc,462,1,6,2,1,unacc
high,vhigh,3,2,med,low,unacc,462,1,12,2,1,unacc
high,vhigh,3,2,med,low,unacc,462,1,18,2,1,unacc
high,vhigh,3,2,med,low,unacc,462,1,24,2,1,unacc
med,high,3,2,small,med,unacc,1000,1,6,1,1,unacc
med,high,3,2,small,med,unacc,1000,1,12,1,1,unacc
med,high,3,2,small,med,unacc,1000,1,18,1,1,unacc
med,high,3,2,small,med,unacc,1000,1,24,1,1,unacc
med,high,3,2,small,med,unacc,1000,1,6,2,1,unacc
med,high,3,2,small,med,unacc,1000,1,12,2,1,unacc
med,high,3,2,small,med,unacc,1000,1,18,2,1,unacc
med,high,3,2,small,med,unacc,1000,1,24,2,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,1,6,1,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,1,12,1,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,1,18,1,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,1,24,1,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,1,6,2,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,1,12,2,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,1,18,2,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,1,24,2,1,unacc
high,vhigh,4,4,med,med,unacc,499,1,6,1,1,unacc
high,vhigh,4,4,med,med,unacc,499,1,12,1,1,unacc
high,vhigh,4,4,med,med,unacc,499,1,18,1,1,unacc
high,vhigh,4,4,med,med,unacc,499,1,24,1,1,unacc
high,vhigh,4,4,med,med,unacc,499,1,6,2,1,unacc
high,vhigh,4,4,med,med,unacc,499,1,12,2,1,unacc
high,vhigh,4,4,med,med,unacc,499,1,18,2,1,unacc
high,vhigh,4,4,med,med,unacc,499,1,24,2,1,unacc
high,vhigh,5more,2,small,med,unacc,514,1,6,1,1,unacc
high,vhigh,5more,2,small,med,unacc,514,1,12,1,1,unacc
high,vhigh,5more,2,small,med,unacc,514,1,18,1,1,unacc
high,vhigh,5more,2,small,med,unacc,514,1,24,1,1,unacc
high,vhigh,5more,2,small,med,unacc,514,1,6,2,1,unacc
high,vhigh,5more,2,small,med,unacc,514,1,12,2,1,unacc
high,vhigh,5more,2,small,med,unacc,514,1,18,2,1,unacc
high,vhigh,5more,2,small,med,unacc,514,1,24,2,1,unacc
high,low,3,more,small,med,unacc,802,1,6,1,1,unacc
high,low,3,more,small,med,unacc,802,1,12,1,1,unacc
high,low,3,more,small,med,unacc,802,1,18,1,1,unacc
high,low,3,more,small,med,unacc,802,1,24,1,1,unacc
high,low,3,more,small,med,unacc,802,1,6,2,1,unacc
high,low,3,more,small,med,unacc,802,1,12,2,1,unacc
high,low,3,more,small,med,unacc,802,1,18,2,1,unacc
high,low,3,more,small,med,unacc,802,1,24,2,1,unacc
vhigh,low,3,2,big,high,unacc,359,1,6,1,1,unacc
vhigh,low,3,2,big,high,unacc,359,1,12,1,1,unacc
vhigh,low,3,2,big,high,unacc,359,1,18,1,1,unacc
vhigh,low,3,2,big,high,unacc,359,1,24,1,1,unacc
vhigh,low,3,2,big,high,unacc,359,1,6,2,1,unacc
vhigh,low,3,2,big,high,unacc,359,1,12,2,1,unacc
vhigh,low,3,2,big,high,unacc,359,1,18,2,1,unacc
vhigh,low,3,2,big,high,unacc,359,1,24,2,1,unacc
med,high,2,2,big,high,unacc,980,1,6,1,1,unacc
med,high,2,2,big,high,unacc,980,1,12,1,1,unacc
med,high,2,2,big,high,unacc,980,1,18,1,1,unacc
med,high,2,2,big,high,unacc,980,1,24,1,1,unacc
med,high,2,2,big,high,unacc,980,1,6,2,1,unacc
med,high,2,2,big,high,unacc,980,1,12,2,1,unacc
med,high,2,2,big,high,unacc,980,1,18,2,1,unacc
med,high,2,2,big,high,unacc,980,1,24,2,1,unacc
high,vhigh,5more,more,big,high,unacc,539,1,6,1,1,unacc
high,vhigh,5more,more,big,high,unacc,539,1,12,1,1,unacc
high,vhigh,5more,more,big,high,unacc,539,1,18,1,1,unacc
high,vhigh,5more,more,big,high,unacc,539,1,24,1,1,unacc
high,vhigh,5more,more,big,high,unacc,539,1,6,2,1,unacc
high,vhigh,5more,more,big,high,unacc,539,1,12,2,1,unacc
high,vhigh,5more,more,big,high,unacc,539,1,18,2,1,unacc
high,vhigh,5more,more,big,high,unacc,539,1,24,2,1,unacc
vhigh,low,3,4,small,med,unacc,361,1,6,1,1,unacc
vhigh,low,3,4,small,med,unacc,361,1,12,1,1,unacc
vhigh,low,3,4,small,med,unacc,361,1,18,1,1,unacc
vhigh,low,3,4,small,med,unacc,361,1,24,1,1,unacc
vhigh,low,3,4,small,med,unacc,361,1,6,2,1,unacc
vhigh,low,3,4,small,med,unacc,361,1,12,2,1,unacc
vhigh,low,3,4,small,med,unacc,361,1,18,2,1,unacc
vhigh,low,3,4,small,med,unacc,361,1,24,2,1,acc
high,low,2,2,med,med,unacc,760,1,6,1,1,unacc
high,low,2,2,med,med,unacc,760,1,12,1,1,unacc
high,low,2,2,med,med,unacc,760,1,18,1,1,unacc
high,low,2,2,med,med,unacc,760,1,24,1,1,unacc
high,low,2,2,med,med,unacc,760,1,6,2,1,unacc
high,low,2,2,med,med,unacc,760,1,12,2,1,unacc
high,low,2,2,med,med,unacc,760,1,18,2,1,unacc
high,low,2,2,med,med,unacc,760,1,24,2,1,unacc
med,low,3,2,med,low,unacc,1218,1,6,1,1,unacc
med,low,3,2,med,low,unacc,1218,1,12,1,1,unacc
med,low,3,2,med,low,unacc,1218,1,18,1,1,unacc
med,low,3,2,med,low,unacc,1218,1,24,1,1,unacc
med,low,3,2,med,low,unacc,1218,1,6,2,1,unacc
med,low,3,2,med,low,unacc,1218,1,12,2,1,unacc
med,low,3,2,med,low,unacc,1218,1,18,2,1,unacc
med,low,3,2,med,low,unacc,1218,1,24,2,1,unacc
vhigh,low,5more,2,med,low,unacc,408,1,6,1,1,unacc
vhigh,low,5more,2,med,low,unacc,408,1,12,1,1,unacc
vhigh,low,5more,2,med,low,unacc,408,1,18,1,1,unacc
vhigh,low,5more,2,med,low,unacc,408,1,24,1,1,unacc
vhigh,low,5more,2,med,low,unacc,408,1,6,2,1,unacc
vhigh,low,5more,2,med,low,unacc,408,1,12,2,1,unacc
vhigh,low,5more,2,med,low,unacc,408,1,18,2,1,unacc
vhigh,low,5more,2,med,low,unacc,408,1,24,2,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,1,6,1,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,1,12,1,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,1,18,1,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,1,24,1,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,1,6,2,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,1,12,2,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,1,18,2,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,1,24,2,1,unacc
med,med,3,2,med,med,unacc,1111,1,6,1,1,unacc
med,med,3,2,med,med,unacc,1111,1,12,1,1,unacc
med,med,3,2,med,med,unacc,1111,1,18,1,1,unacc
med,med,3,2,med,med,unacc,1111,1,24,1,1,unacc
med,med,3,2,med,med,unacc,1111,1,6,2,1,unacc
med,med,3,2,med,med,unacc,1111,1,12,2,1,unacc
med,med,3,2,med,med,unacc,1111,1,18,2,1,unacc
med,med,3,2,med,med,unacc,1111,1,24,2,1,unacc
med,vhigh,3,4,med,med,unacc,904,1,6,1,1,acc
med,vhigh,3,4,med,med,unacc,904,1,12,1,1,acc
med,vhigh,3,4,med,med,unacc,904,1,18,1,1,acc
med,vhigh,3,4,med,med,unacc,904,1,24,1,1,acc
med,vhigh,3,4,med,med,unacc,904,1,6,2,1,acc
med,vhigh,3,4,med,med,unacc,904,1,12,2,1,acc
med,vhigh,3,4,med,med,unacc,904,1,18,2,1,acc
med,vhigh,3,4,med,med,unacc,904,1,24,2,1,acc
vhigh,vhigh,5more,2,small,high,unacc,83,1,6,1,1,unacc
vhigh,vhigh,5more,2,small,high,unacc,83,1,12,1,1,unacc
vhigh,vhigh,5more,2,small,high,unacc,83,1,18,1,1,unacc
vhigh,vhigh,5more,2,small,high,unacc,83,1,24,1,1,unacc
vhigh,vhigh,5more,2,small,high,unacc,83,1,6,2,1,unacc
vhigh,vhigh,5more,2,small,high,unacc,83,1,12,2,1,unacc
vhigh,vhigh,5more,2,small,high,unacc,83,1,18,2,1,unacc
vhigh,vhigh,5more,2,small,high,unacc,83,1,24,2,1,unacc
med,low,3,more,med,low,unacc,1236,1,6,1,1,unacc
med,low,3,more,med,low,unacc,1236,1,12,1,1,unacc
med,low,3,more,med,low,unacc,1236,1,18,1,1,unacc
med,low,3,more,med,low,unacc,1236,1,24,1,1,unacc
med,low,3,more,med,low,unacc,1236,1,6,2,1,unacc
med,low,3,more,med,low,unacc,1236,1,12,2,1,unacc
med,low,3,more,med,low,unacc,1236,1,18,2,1,unacc
med,low,3,more,med,low,unacc,1236,1,24,2,1,unacc
high,med,5more,more,big,low,unacc,753,1,6,1,1,unacc
high,med,5more,more,big,low,unacc,753,1,12,1,1,unacc
high,med,5more,more,big,low,unacc,753,1,18,1,1,unacc
high,med,5more,more,big,low,unacc,753,1,24,1,1,unacc
high,med,5more,more,big,low,unacc,753,1,6,2,1,unacc
high,med,5more,more,big,low,unacc,753,1,12,2,1,unacc
high,med,5more,more,big,low,unacc,753,1,18,2,1,unacc
high,med,5more,more,big,low,unacc,753,1,24,2,1,unacc
med,vhigh,5more,more,big,low,unacc,969,1,6,1,1,unacc
med,vhigh,5more,more,big,low,unacc,969,1,12,1,1,unacc
med,vhigh,5more,more,big,low,unacc,969,1,18,1,1,unacc
med,vhigh,5more,more,big,low,unacc,969,1,24,1,1,unacc
med,vhigh,5more,more,big,low,unacc,969,1,6,2,1,unacc
med,vhigh,5more,more,big,low,unacc,969,1,12,2,1,unacc
med,vhigh,5more,more,big,low,unacc,969,1,18,2,1,unacc
med,vhigh,5more,more,big,low,unacc,969,1,24,2,1,unacc
low,med,2,4,small,low,unacc,1521,1,6,1,1,unacc
low,med,2,4,small,low,unacc,1521,1,12,1,1,unacc
low,med,2,4,small,low,unacc,1521,1,18,1,1,unacc
low,med,2,4,small,low,unacc,1521,1,24,1,1,unacc
low,med,2,4,small,low,unacc,1521,1,6,2,1,unacc
low,med,2,4,small,low,unacc,1521,1,12,2,1,unacc
low,med,2,4,small,low,unacc,1521,1,18,2,1,unacc
low,med,2,4,small,low,unacc,1521,1,24,2,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,1,6,1,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,1,12,1,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,1,18,1,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,1,24,1,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,1,6,2,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,1,12,2,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,1,18,2,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,1,24,2,1,unacc
low,low,2,more,small,med,unacc,1639,1,6,1,1,acc
low,low,2,more,small,med,unacc,1639,1,12,1,1,acc
low,low,2,more,small,med,unacc,1639,1,18,1,1,acc
low,low,2,more,small,med,unacc,1639,1,24,1,1,acc
low,low,2,more,small,med,unacc,1639,1,6,2,1,acc
low,low,2,more,small,med,unacc,1639,1,12,2,1,acc
low,low,2,more,small,med,unacc,1639,1,18,2,1,acc
low,low,2,more,small,med,unacc,1639,1,24,2,1,acc
med,vhigh,2,2,big,high,unacc,872,1,6,1,1,unacc
med,vhigh,2,2,big,high,unacc,872,1,12,1,1,unacc
med,vhigh,2,2,big,high,unacc,872,1,18,1,1,unacc
med,vhigh,2,2,big,high,unacc,872,1,24,1,1,unacc
med,vhigh,2,2,big,high,unacc,872,1,6,2,1,unacc
med,vhigh,2,2,big,high,unacc,872,1,12,2,1,unacc
med,vhigh,2,2,big,high,unacc,872,1,18,2,1,unacc
med,vhigh,2,2,big,high,unacc,872,1,24,2,1,unacc
med,low,5more,more,big,low,unacc,1293,1,6,1,1,unacc
med,low,5more,more,big,low,unacc,1293,1,12,1,1,unacc
med,low,5more,more,big,low,unacc,1293,1,18,1,1,unacc
med,low,5more,more,big,low,unacc,1293,1,24,1,1,unacc
med,low,5more,more,big,low,unacc,1293,1,6,2,1,unacc
med,low,5more,more,big,low,unacc,1293,1,12,2,1,unacc
med,low,5more,more,big,low,unacc,1293,1,18,2,1,unacc
med,low,5more,more,big,low,unacc,1293,1,24,2,1,unacc
med,low,3,more,small,low,unacc,1233,1,6,1,1,unacc
med,low,3,more,small,low,unacc,1233,1,12,1,1,unacc
med,low,3,more,small,low,unacc,1233,1,18,1,1,unacc
med,low,3,more,small,low,unacc,1233,1,24,1,1,unacc
med,low,3,more,small,low,unacc,1233,1,6,2,1,unacc
med,low,3,more,small,low,unacc,1233,1,12,2,1,unacc
med,low,3,more,small,low,unacc,1233,1,18,2,1,unacc
med,low,3,more,small,low,unacc,1233,1,24,2,1,unacc
low,high,4,2,big,low,unacc,1464,1,6,1,1,unacc
low,high,4,2,big,low,unacc,1464,1,12,1,1,unacc
low,high,4,2,big,low,unacc,1464,1,18,1,1,unacc
low,high,4,2,big,low,unacc,1464,1,24,1,1,unacc
low,high,4,2,big,low,unacc,1464,1,6,2,1,unacc
low,high,4,2,big,low,unacc,1464,1,12,2,1,unacc
low,high,4,2,big,low,unacc,1464,1,18,2,1,unacc
low,high,4,2,big,low,unacc,1464,1,24,2,1,unacc
med,med,5more,4,med,low,unacc,1173,1,6,1,1,unacc
med,med,5more,4,med,low,unacc,1173,1,12,1,1,unacc
med,med,5more,4,med,low,unacc,1173,1,18,1,1,unacc
med,med,5more,4,med,low,unacc,1173,1,24,1,1,unacc
med,med,5more,4,med,low,unacc,1173,1,6,2,1,unacc
med,med,5more,4,med,low,unacc,1173,1,12,2,1,unacc
med,med,5more,4,med,low,unacc,1173,1,18,2,1,unacc
med,med,5more,4,med,low,unacc,1173,1,24,2,1,unacc
high,low,5more,2,small,low,unacc,837,1,6,1,1,unacc
high,low,5more,2,small,low,unacc,837,1,12,1,1,unacc
high,low,5more,2,small,low,unacc,837,1,18,1,1,unacc
high,low,5more,2,small,low,unacc,837,1,24,1,1,unacc
high,low,5more,2,small,low,unacc,837,1,6,2,1,unacc
high,low,5more,2,small,low,unacc,837,1,12,2,1,unacc
high,low,5more,2,small,low,unacc,837,1,18,2,1,unacc
high,low,5more,2,small,low,unacc,837,1,24,2,1,unacc
high,high,4,more,big,low,unacc,618,1,6,1,1,unacc
high,high,4,more,big,low,unacc,618,1,12,1,1,unacc
high,high,4,more,big,low,unacc,618,1,18,1,1,unacc
high,high,4,more,big,low,unacc,618,1,24,1,1,unacc
high,high,4,more,big,low,unacc,618,1,6,2,1,unacc
high,high,4,more,big,low,unacc,618,1,12,2,1,unacc
high,high,4,more,big,low,unacc,618,1,18,2,1,unacc
high,high,4,more,big,low,unacc,618,1,24,2,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,1,6,1,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,1,12,1,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,1,18,1,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,1,24,1,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,1,6,2,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,1,12,2,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,1,18,2,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,1,24,2,1,unacc
high,vhigh,2,2,big,med,unacc,439,1,6,1,1,unacc
high,vhigh,2,2,big,med,unacc,439,1,12,1,1,unacc
high,vhigh,2,2,big,med,unacc,439,1,18,1,1,unacc
high,vhigh,2,2,big,med,unacc,439,1,24,1,1,unacc
high,vhigh,2,2,big,med,unacc,439,1,6,2,1,unacc
high,vhigh,2,2,big,med,unacc,439,1,12,2,1,unacc
high,vhigh,2,2,big,med,unacc,439,1,18,2,1,unacc
high,vhigh,2,2,big,med,unacc,439,1,24,2,1,unacc
high,low,2,4,med,low,unacc,768,1,6,1,1,unacc
high,low,2,4,med,low,unacc,768,1,12,1,1,unacc
high,low,2,4,med,low,unacc,768,1,18,1,1,unacc
high,low,2,4,med,low,unacc,768,1,24,1,1,unacc
high,low,2,4,med,low,unacc,768,1,6,2,1,unacc
high,low,2,4,med,low,unacc,768,1,12,2,1,unacc
high,low,2,4,med,low,unacc,768,1,18,2,1,unacc
high,low,2,4,med,low,unacc,768,1,24,2,1,unacc
high,med,3,more,small,med,unacc,694,1,6,1,1,unacc
high,med,3,more,small,med,unacc,694,1,12,1,1,unacc
high,med,3,more,small,med,unacc,694,1,18,1,1,unacc
high,med,3,more,small,med,unacc,694,1,24,1,1,unacc
high,med,3,more,small,med,unacc,694,1,6,2,1,unacc
high,med,3,more,small,med,unacc,694,1,12,2,1,unacc
high,med,3,more,small,med,unacc,694,1,18,2,1,unacc
high,med,3,more,small,med,unacc,694,1,24,2,1,unacc
high,vhigh,3,more,big,high,unacc,485,1,6,1,1,unacc
high,vhigh,3,more,big,high,unacc,485,1,12,1,1,unacc
high,vhigh,3,more,big,high,unacc,485,1,18,1,1,unacc
high,vhigh,3,more,big,high,unacc,485,1,24,1,1,unacc
high,vhigh,3,more,big,high,unacc,485,1,6,2,1,unacc
high,vhigh,3,more,big,high,unacc,485,1,12,2,1,unacc
high,vhigh,3,more,big,high,unacc,485,1,18,2,1,unacc
high,vhigh,3,more,big,high,unacc,485,1,24,2,1,unacc
vhigh,high,3,2,med,low,unacc,138,1,6,1,1,unacc
vhigh,high,3,2,med,low,unacc,138,1,12,1,1,unacc
vhigh,high,3,2,med,low,unacc,138,1,18,1,1,unacc
vhigh,high,3,2,med,low,unacc,138,1,24,1,1,unacc
vhigh,high,3,2,med,low,unacc,138,1,6,2,1,unacc
vhigh,high,3,2,med,low,unacc,138,1,12,2,1,unacc
vhigh,high,3,2,med,low,unacc,138,1,18,2,1,unacc
vhigh,high,3,2,med,low,unacc,138,1,24,2,1,unacc
low,low,4,2,big,high,unacc,1682,1,6,1,1,unacc
low,low,4,2,big,high,unacc,1682,1,12,1,1,unacc
low,low,4,2,big,high,unacc,1682,1,18,1,1,unacc
low,low,4,2,big,high,unacc,1682,1,24,1,1,unacc
low,low,4,2,big,high,unacc,1682,1,6,2,1,unacc
low,low,4,2,big,high,unacc,1682,1,12,2,1,unacc
low,low,4,2,big,high,unacc,1682,1,18,2,1,unacc
low,low,4,2,big,high,unacc,1682,1,24,2,1,unacc
vhigh,low,4,2,med,low,unacc,381,1,6,1,1,unacc
vhigh,low,4,2,med,low,unacc,381,1,12,1,1,unacc
vhigh,low,4,2,med,low,unacc,381,1,18,1,1,unacc
vhigh,low,4,2,med,low,unacc,381,1,24,1,1,unacc
vhigh,low,4,2,med,low,unacc,381,1,6,2,1,unacc
vhigh,low,4,2,med,low,unacc,381,1,12,2,1,unacc
vhigh,low,4,2,med,low,unacc,381,1,18,2,1,unacc
vhigh,low,4,2,med,low,unacc,381,1,24,2,1,unacc
med,high,4,4,small,med,unacc,1036,1,6,1,1,unacc
med,high,4,4,small,med,unacc,1036,1,12,1,1,acc
med,high,4,4,small,med,unacc,1036,1,18,1,1,acc
med,high,4,4,small,med,unacc,1036,1,24,1,1,acc
med,high,4,4,small,med,unacc,1036,1,6,2,1,unacc
med,high,4,4,small,med,unacc,1036,1,12,2,1,unacc
med,high,4,4,small,med,unacc,1036,1,18,2,1,unacc
med,high,4,4,small,med,unacc,1036,1,24,2,1,unacc
high,med,2,more,med,med,unacc,670,1,6,1,1,acc
high,med,2,more,med,med,unacc,670,1,12,1,1,acc
high,med,2,more,med,med,unacc,670,1,18,1,1,acc
high,med,2,more,med,med,unacc,670,1,24,1,1,acc
high,med,2,more,med,med,unacc,670,1,6,2,1,acc
high,med,2,more,med,med,unacc,670,1,12,2,1,acc
high,med,2,more,med,med,unacc,670,1,18,2,1,acc
high,med,2,more,med,med,unacc,670,1,24,2,1,acc
high,high,2,2,big,high,unacc,548,1,6,1,1,unacc
high,high,2,2,big,high,unacc,548,1,12,1,1,unacc
high,high,2,2,big,high,unacc,548,1,18,1,1,unacc
high,high,2,2,big,high,unacc,548,1,24,1,1,unacc
high,high,2,2,big,high,unacc,548,1,6,2,1,unacc
high,high,2,2,big,high,unacc,548,1,12,2,1,unacc
high,high,2,2,big,high,unacc,548,1,18,2,1,unacc
high,high,2,2,big,high,unacc,548,1,24,2,1,unacc
med,med,4,4,med,low,unacc,1146,1,6,1,1,unacc
med,med,4,4,med,low,unacc,1146,1,12,1,1,unacc
med,med,4,4,med,low,unacc,1146,1,18,1,1,unacc
med,med,4,4,med,low,unacc,1146,1,24,1,1,unacc
med,med,4,4,med,low,unacc,1146,1,6,2,1,unacc
med,med,4,4,med,low,unacc,1146,1,12,2,1,unacc
med,med,4,4,med,low,unacc,1146,1,18,2,1,unacc
med,med,4,4,med,low,unacc,1146,1,24,2,1,unacc
low,vhigh,2,2,big,high,unacc,1304,1,6,1,1,unacc
low,vhigh,2,2,big,high,unacc,1304,1,12,1,1,unacc
low,vhigh,2,2,big,high,unacc,1304,1,18,1,1,unacc
low,vhigh,2,2,big,high,unacc,1304,1,24,1,1,unacc
low,vhigh,2,2,big,high,unacc,1304,1,6,2,1,unacc
low,vhigh,2,2,big,high,unacc,1304,1,12,2,1,unacc
low,vhigh,2,2,big,high,unacc,1304,1,18,2,1,unacc
low,vhigh,2,2,big,high,unacc,1304,1,24,2,1,unacc
med,high,5more,4,small,med,unacc,1063,1,6,1,1,unacc
med,high,5more,4,small,med,unacc,1063,1,12,1,1,acc
med,high,5more,4,small,med,unacc,1063,1,18,1,1,unacc
med,high,5more,4,small,med,unacc,1063,1,24,1,1,unacc
med,high,5more,4,small,med,unacc,1063,1,6,2,1,unacc
med,high,5more,4,small,med,unacc,1063,1,12,2,1,unacc
med,high,5more,4,small,med,unacc,1063,1,18,2,1,unacc
med,high,5more,4,small,med,unacc,1063,1,24,2,1,unacc
low,low,5more,4,med,low,unacc,1713,1,6,1,1,unacc
low,low,5more,4,med,low,unacc,1713,1,12,1,1,unacc
low,low,5more,4,med,low,unacc,1713,1,18,1,1,unacc
low,low,5more,4,med,low,unacc,1713,1,24,1,1,unacc
low,low,5more,4,med,low,unacc,1713,1,6,2,1,unacc
low,low,5more,4,med,low,unacc,1713,1,12,2,1,unacc
low,low,5more,4,med,low,unacc,1713,1,18,2,1,unacc
low,low,5more,4,med,low,unacc,1713,1,24,2,1,unacc
med,high,5more,more,small,low,unacc,1071,1,6,1,1,unacc
med,high,5more,more,small,low,unacc,1071,1,12,1,1,unacc
med,high,5more,more,small,low,unacc,1071,1,18,1,1,unacc
med,high,5more,more,small,low,unacc,1071,1,24,1,1,unacc
med,high,5more,more,small,low,unacc,1071,1,6,2,1,unacc
med,high,5more,more,small,low,unacc,1071,1,12,2,1,unacc
med,high,5more,more,small,low,unacc,1071,1,18,2,1,unacc
med,high,5more,more,small,low,unacc,1071,1,24,2,1,unacc
vhigh,high,2,more,big,low,unacc,132,1,6,1,1,unacc
vhigh,high,2,more,big,low,unacc,132,1,12,1,1,unacc
vhigh,high,2,more,big,low,unacc,132,1,18,1,1,unacc
vhigh,high,2,more,big,low,unacc,132,1,24,1,1,unacc
vhigh,high,2,more,big,low,unacc,132,1,6,2,1,unacc
vhigh,high,2,more,big,low,unacc,132,1,12,2,1,unacc
vhigh,high,2,more,big,low,unacc,132,1,18,2,1,unacc
vhigh,high,2,more,big,low,unacc,132,1,24,2,1,unacc
low,high,4,4,med,low,unacc,1470,1,6,1,1,unacc
low,high,4,4,med,low,unacc,1470,1,12,1,1,unacc
low,high,4,4,med,low,unacc,1470,1,18,1,1,unacc
low,high,4,4,med,low,unacc,1470,1,24,1,1,unacc
low,high,4,4,med,low,unacc,1470,1,6,2,1,unacc
low,high,4,4,med,low,unacc,1470,1,12,2,1,unacc
low,high,4,4,med,low,unacc,1470,1,18,2,1,unacc
low,high,4,4,med,low,unacc,1470,1,24,2,1,unacc
med,high,4,2,small,med,unacc,1027,1,6,1,1,unacc
med,high,4,2,small,med,unacc,1027,1,12,1,1,unacc
med,high,4,2,small,med,unacc,1027,1,18,1,1,unacc
med,high,4,2,small,med,unacc,1027,1,24,1,1,unacc
med,high,4,2,small,med,unacc,1027,1,6,2,1,unacc
med,high,4,2,small,med,unacc,1027,1,12,2,1,unacc
med,high,4,2,small,med,unacc,1027,1,18,2,1,unacc
med,high,4,2,small,med,unacc,1027,1,24,2,1,unacc
med,vhigh,2,more,small,high,unacc,884,1,6,1,1,acc
med,vhigh,2,more,small,high,unacc,884,1,12,1,1,acc
med,vhigh,2,more,small,high,unacc,884,1,18,1,1,acc
med,vhigh,2,more,small,high,unacc,884,1,24,1,1,acc
med,vhigh,2,more,small,high,unacc,884,1,6,2,1,acc
med,vhigh,2,more,small,high,unacc,884,1,12,2,1,acc
med,vhigh,2,more,small,high,unacc,884,1,18,2,1,acc
