buying,maint,doors,persons,lug_boot,safety,CAR,sampleNum,tuning_run,k,exponent,standard_dev_mult,estimate
low,low,2,2,big,med,unacc,1627,5,12,2,1,unacc
low,low,2,2,big,med,unacc,1627,5,18,2,1,unacc
low,low,2,2,big,med,unacc,1627,5,24,2,1,unacc
vhigh,high,4,4,small,low,unacc,171,5,6,1,1,unacc
vhigh,high,4,4,small,low,unacc,171,5,12,1,1,unacc
vhigh,high,4,4,small,low,unacc,171,5,18,1,1,unacc
vhigh,high,4,4,small,low,unacc,171,5,24,1,1,unacc
vhigh,high,4,4,small,low,unacc,171,5,6,2,1,unacc
vhigh,high,4,4,small,low,unacc,171,5,12,2,1,unacc
vhigh,high,4,4,small,low,unacc,171,5,18,2,1,unacc
vhigh,high,4,4,small,low,unacc,171,5,24,2,1,unacc
high,high,2,more,big,low,unacc,564,5,6,1,1,unacc
high,high,2,more,big,low,unacc,564,5,12,1,1,unacc
high,high,2,more,big,low,unacc,564,5,18,1,1,unacc
high,high,2,more,big,low,unacc,564,5,24,1,1,unacc
high,high,2,more,big,low,unacc,564,5,6,2,1,unacc
high,high,2,more,big,low,unacc,564,5,12,2,1,unacc
high,high,2,more,big,low,unacc,564,5,18,2,1,unacc
high,high,2,more,big,low,unacc,564,5,24,2,1,unacc
med,low,4,2,small,low,unacc,1242,5,6,1,1,unacc
med,low,4,2,small,low,unacc,1242,5,12,1,1,unacc
med,low,4,2,small,low,unacc,1242,5,18,1,1,unacc
med,low,4,2,small,low,unacc,1242,5,24,1,1,unacc
med,low,4,2,small,low,unacc,1242,5,6,2,1,unacc
med,low,4,2,small,low,unacc,1242,5,12,2,1,unacc
med,low,4,2,small,low,unacc,1242,5,18,2,1,unacc
med,low,4,2,small,low,unacc,1242,5,24,2,1,unacc
high,vhigh,5more,2,med,high,unacc,518,5,6,1,1,unacc
high,vhigh,5more,2,med,high,unacc,518,5,12,1,1,unacc
high,vhigh,5more,2,med,high,unacc,518,5,18,1,1,unacc
high,vhigh,5more,2,med,high,unacc,518,5,24,1,1,unacc
high,vhigh,5more,2,med,high,unacc,518,5,6,2,1,unacc
high,vhigh,5more,2,med,high,unacc,518,5,12,2,1,unacc
high,vhigh,5more,2,med,high,unacc,518,5,18,2,1,unacc
high,vhigh,5more,2,med,high,unacc,518,5,24,2,1,unacc
high,vhigh,3,2,med,low,unacc,462,5,6,1,1,unacc
high,vhigh,3,2,med,low,unacc,462,5,12,1,1,unacc
high,vhigh,3,2,med,low,unacc,462,5,18,1,1,unacc
high,vhigh,3,2,med,low,unacc,462,5,24,1,1,unacc
high,vhigh,3,2,med,low,unacc,462,5,6,2,1,unacc
high,vhigh,3,2,med,low,unacc,462,5,12,2,1,unacc
high,vhigh,3,2,med,low,unacc,462,5,18,2,1,unacc
high,vhigh,3,2,med,low,unacc,462,5,24,2,1,unacc
med,high,3,2,small,med,unacc,1000,5,6,1,1,unacc
med,high,3,2,small,med,unacc,1000,5,12,1,1,unacc
med,high,3,2,small,med,unacc,1000,5,18,1,1,unacc
med,high,3,2,small,med,unacc,1000,5,24,1,1,unacc
med,high,3,2,small,med,unacc,1000,5,6,2,1,unacc
med,high,3,2,small,med,unacc,1000,5,12,2,1,unacc
med,high,3,2,small,med,unacc,1000,5,18,2,1,unacc
med,high,3,2,small,med,unacc,1000,5,24,2,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,5,6,1,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,5,12,1,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,5,18,1,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,5,24,1,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,5,6,2,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,5,12,2,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,5,18,2,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,5,24,2,1,unacc
high,vhigh,4,4,med,med,unacc,499,5,6,1,1,unacc
high,vhigh,4,4,med,med,unacc,499,5,12,1,1,unacc
high,vhigh,4,4,med,med,unacc,499,5,18,1,1,unacc
high,vhigh,4,4,med,med,unacc,499,5,24,1,1,unacc
high,vhigh,4,4,med,med,unacc,499,5,6,2,1,unacc
high,vhigh,4,4,med,med,unacc,499,5,12,2,1,unacc
high,vhigh,4,4,med,med,unacc,499,5,18,2,1,unacc
high,vhigh,4,4,med,med,unacc,499,5,24,2,1,unacc
high,vhigh,5more,2,small,med,unacc,514,5,6,1,1,unacc
high,vhigh,5more,2,small,med,unacc,514,5,12,1,1,unacc
high,vhigh,5more,2,small,med,unacc,514,5,18,1,1,unacc
high,vhigh,5more,2,small,med,unacc,514,5,24,1,1,unacc
high,vhigh,5more,2,small,med,unacc,514,5,6,2,1,unacc
high,vhigh,5more,2,small,med,unacc,514,5,12,2,1,unacc
high,vhigh,5more,2,small,med,unacc,514,5,18,2,1,unacc
high,vhigh,5more,2,small,med,unacc,514,5,24,2,1,unacc
high,low,3,more,small,med,unacc,802,5,6,1,1,unacc
high,low,3,more,small,med,unacc,802,5,12,1,1,acc
high,low,3,more,small,med,unacc,802,5,18,1,1,unacc
high,low,3,more,small,med,unacc,802,5,24,1,1,acc
high,low,3,more,small,med,unacc,802,5,6,2,1,unacc
high,low,3,more,small,med,unacc,802,5,12,2,1,unacc
high,low,3,more,small,med,unacc,802,5,18,2,1,unacc
high,low,3,more,small,med,unacc,802,5,24,2,1,acc
vhigh,low,3,2,big,high,unacc,359,5,6,1,1,unacc
vhigh,low,3,2,big,high,unacc,359,5,12,1,1,unacc
vhigh,low,3,2,big,high,unacc,359,5,18,1,1,unacc
vhigh,low,3,2,big,high,unacc,359,5,24,1,1,unacc
vhigh,low,3,2,big,high,unacc,359,5,6,2,1,unacc
vhigh,low,3,2,big,high,unacc,359,5,12,2,1,unacc
vhigh,low,3,2,big,high,unacc,359,5,18,2,1,unacc
vhigh,low,3,2,big,high,unacc,359,5,24,2,1,unacc
med,high,2,2,big,high,unacc,980,5,6,1,1,unacc
med,high,2,2,big,high,unacc,980,5,12,1,1,unacc
med,high,2,2,big,high,unacc,980,5,18,1,1,unacc
med,high,2,2,big,high,unacc,980,5,24,1,1,unacc
med,high,2,2,big,high,unacc,980,5,6,2,1,unacc
med,high,2,2,big,high,unacc,980,5,12,2,1,unacc
med,high,2,2,big,high,unacc,980,5,18,2,1,unacc
med,high,2,2,big,high,unacc,980,5,24,2,1,unacc
high,vhigh,5more,more,big,high,unacc,539,5,6,1,1,unacc
high,vhigh,5more,more,big,high,unacc,539,5,12,1,1,unacc
high,vhigh,5more,more,big,high,unacc,539,5,18,1,1,unacc
high,vhigh,5more,more,big,high,unacc,539,5,24,1,1,unacc
high,vhigh,5more,more,big,high,unacc,539,5,6,2,1,unacc
high,vhigh,5more,more,big,high,unacc,539,5,12,2,1,unacc
high,vhigh,5more,more,big,high,unacc,539,5,18,2,1,unacc
high,vhigh,5more,more,big,high,unacc,539,5,24,2,1,unacc
vhigh,low,3,4,small,med,unacc,361,5,6,1,1,unacc
vhigh,low,3,4,small,med,unacc,361,5,12,1,1,unacc
vhigh,low,3,4,small,med,unacc,361,5,18,1,1,unacc
vhigh,low,3,4,small,med,unacc,361,5,24,1,1,acc
vhigh,low,3,4,small,med,unacc,361,5,6,2,1,unacc
vhigh,low,3,4,small,med,unacc,361,5,12,2,1,unacc
vhigh,low,3,4,small,med,unacc,361,5,18,2,1,unacc
vhigh,low,3,4,small,med,unacc,361,5,24,2,1,acc
high,low,2,2,med,med,unacc,760,5,6,1,1,unacc
high,low,2,2,med,med,unacc,760,5,12,1,1,unacc
high,low,2,2,med,med,unacc,760,5,18,1,1,unacc
high,low,2,2,med,med,unacc,760,5,24,1,1,unacc
high,low,2,2,med,med,unacc,760,5,6,2,1,unacc
high,low,2,2,med,med,unacc,760,5,12,2,1,unacc
high,low,2,2,med,med,unacc,760,5,18,2,1,unacc
high,low,2,2,med,med,unacc,760,5,24,2,1,unacc
med,low,3,2,med,low,unacc,1218,5,6,1,1,unacc
med,low,3,2,med,low,unacc,1218,5,12,1,1,unacc
med,low,3,2,med,low,unacc,1218,5,18,1,1,unacc
med,low,3,2,med,low,unacc,1218,5,24,1,1,unacc
med,low,3,2,med,low,unacc,1218,5,6,2,1,unacc
med,low,3,2,med,low,unacc,1218,5,12,2,1,unacc
med,low,3,2,med,low,unacc,1218,5,18,2,1,unacc
med,low,3,2,med,low,unacc,1218,5,24,2,1,unacc
vhigh,low,5more,2,med,low,unacc,408,5,6,1,1,unacc
vhigh,low,5more,2,med,low,unacc,408,5,12,1,1,unacc
vhigh,low,5more,2,med,low,unacc,408,5,18,1,1,unacc
vhigh,low,5more,2,med,low,unacc,408,5,24,1,1,unacc
vhigh,low,5more,2,med,low,unacc,408,5,6,2,1,unacc
vhigh,low,5more,2,med,low,unacc,408,5,12,2,1,unacc
vhigh,low,5more,2,med,low,unacc,408,5,18,2,1,unacc
vhigh,low,5more,2,med,low,unacc,408,5,24,2,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,5,6,1,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,5,12,1,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,5,18,1,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,5,24,1,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,5,6,2,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,5,12,2,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,5,18,2,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,5,24,2,1,unacc
med,med,3,2,med,med,unacc,1111,5,6,1,1,unacc
med,med,3,2,med,med,unacc,1111,5,12,1,1,unacc
med,med,3,2,med,med,unacc,1111,5,18,1,1,unacc
med,med,3,2,med,med,unacc,1111,5,24,1,1,unacc
med,med,3,2,med,med,unacc,1111,5,6,2,1,unacc
med,med,3,2,med,med,unacc,1111,5,12,2,1,unacc
med,med,3,2,med,med,unacc,1111,5,18,2,1,unacc
med,med,3,2,med,med,unacc,1111,5,24,2,1,unacc
med,vhigh,3,4,med,med,unacc,904,5,6,1,1,unacc
med,vhigh,3,4,med,med,unacc,904,5,12,1,1,acc
med,vhigh,3,4,med,med,unacc,904,5,18,1,1,unacc
med,vhigh,3,4,med,med,unacc,904,5,24,1,1,unacc
med,vhigh,3,4,med,med,unacc,904,5,6,2,1,acc
med,vhigh,3,4,med,med,unacc,904,5,12,2,1,acc
med,vhigh,3,4,med,med,unacc,904,5,18,2,1,acc
med,vhigh,3,4,med,med,unacc,904,5,24,2,1,acc
vhigh,vhigh,5more,2,small,high,unacc,83,5,6,1,1,unacc
vhigh,vhigh,5more,2,small,high,unacc,83,5,12,1,1,unacc
vhigh,vhigh,5more,2,small,high,unacc,83,5,18,1,1,unacc
vhigh,vhigh,5more,2,small,high,unacc,83,5,24,1,1,unacc
vhigh,vhigh,5more,2,small,high,unacc,83,5,6,2,1,unacc
vhigh,vhigh,5more,2,small,high,unacc,83,5,12,2,1,unacc
vhigh,vhigh,5more,2,small,high,unacc,83,5,18,2,1,unacc
vhigh,vhigh,5more,2,small,high,unacc,83,5,24,2,1,unacc
med,low,3,more,med,low,unacc,1236,5,6,1,1,unacc
med,low,3,more,med,low,unacc,1236,5,12,1,1,unacc
med,low,3,more,med,low,unacc,1236,5,18,1,1,unacc
med,low,3,more,med,low,unacc,1236,5,24,1,1,unacc
med,low,3,more,med,low,unacc,1236,5,6,2,1,unacc
med,low,3,more,med,low,unacc,1236,5,12,2,1,unacc
med,low,3,more,med,low,unacc,1236,5,18,2,1,unacc
med,low,3,more,med,low,unacc,1236,5,24,2,1,unacc
high,med,5more,more,big,low,unacc,753,5,6,1,1,unacc
high,med,5more,more,big,low,unacc,753,5,12,1,1,unacc
high,med,5more,more,big,low,unacc,753,5,18,1,1,unacc
high,med,5more,more,big,low,unacc,753,5,24,1,1,unacc
high,med,5more,more,big,low,unacc,753,5,6,2,1,unacc
high,med,5more,more,big,low,unacc,753,5,12,2,1,unacc
high,med,5more,more,big,low,unacc,753,5,18,2,1,unacc
high,med,5more,more,big,low,unacc,753,5,24,2,1,unacc
med,vhigh,5more,more,big,low,unacc,969,5,6,1,1,unacc
med,vhigh,5more,more,big,low,unacc,969,5,12,1,1,unacc
med,vhigh,5more,more,big,low,unacc,969,5,18,1,1,unacc
med,vhigh,5more,more,big,low,unacc,969,5,24,1,1,unacc
med,vhigh,5more,more,big,low,unacc,969,5,6,2,1,unacc
med,vhigh,5more,more,big,low,unacc,969,5,12,2,1,unacc
med,vhigh,5more,more,big,low,unacc,969,5,18,2,1,unacc
med,vhigh,5more,more,big,low,unacc,969,5,24,2,1,unacc
low,med,2,4,small,low,unacc,1521,5,6,1,1,unacc
low,med,2,4,small,low,unacc,1521,5,12,1,1,unacc
low,med,2,4,small,low,unacc,1521,5,18,1,1,unacc
low,med,2,4,small,low,unacc,1521,5,24,1,1,unacc
low,med,2,4,small,low,unacc,1521,5,6,2,1,unacc
low,med,2,4,small,low,unacc,1521,5,12,2,1,unacc
low,med,2,4,small,low,unacc,1521,5,18,2,1,unacc
low,med,2,4,small,low,unacc,1521,5,24,2,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,5,6,1,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,5,12,1,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,5,18,1,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,5,24,1,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,5,6,2,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,5,12,2,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,5,18,2,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,5,24,2,1,unacc
low,low,2,more,small,med,unacc,1639,5,6,1,1,acc
low,low,2,more,small,med,unacc,1639,5,12,1,1,acc
low,low,2,more,small,med,unacc,1639,5,18,1,1,acc
low,low,2,more,small,med,unacc,1639,5,24,1,1,good
low,low,2,more,small,med,unacc,1639,5,6,2,1,acc
low,low,2,more,small,med,unacc,1639,5,12,2,1,acc
low,low,2,more,small,med,unacc,1639,5,18,2,1,acc
low,low,2,more,small,med,unacc,1639,5,24,2,1,acc
med,vhigh,2,2,big,high,unacc,872,5,6,1,1,unacc
med,vhigh,2,2,big,high,unacc,872,5,12,1,1,unacc
med,vhigh,2,2,big,high,unacc,872,5,18,1,1,unacc
med,vhigh,2,2,big,high,unacc,872,5,24,1,1,unacc
med,vhigh,2,2,big,high,unacc,872,5,6,2,1,unacc
med,vhigh,2,2,big,high,unacc,872,5,12,2,1,unacc
med,vhigh,2,2,big,high,unacc,872,5,18,2,1,unacc
med,vhigh,2,2,big,high,unacc,872,5,24,2,1,unacc
med,low,5more,more,big,low,unacc,1293,5,6,1,1,unacc
med,low,5more,more,big,low,unacc,1293,5,12,1,1,unacc
med,low,5more,more,big,low,unacc,1293,5,18,1,1,unacc
med,low,5more,more,big,low,unacc,1293,5,24,1,1,unacc
med,low,5more,more,big,low,unacc,1293,5,6,2,1,unacc
med,low,5more,more,big,low,unacc,1293,5,12,2,1,unacc
med,low,5more,more,big,low,unacc,1293,5,18,2,1,unacc
med,low,5more,more,big,low,unacc,1293,5,24,2,1,unacc
med,low,3,more,small,low,unacc,1233,5,6,1,1,unacc
med,low,3,more,small,low,unacc,1233,5,12,1,1,unacc
med,low,3,more,small,low,unacc,1233,5,18,1,1,unacc
med,low,3,more,small,low,unacc,1233,5,24,1,1,unacc
med,low,3,more,small,low,unacc,1233,5,6,2,1,unacc
med,low,3,more,small,low,unacc,1233,5,12,2,1,unacc
med,low,3,more,small,low,unacc,1233,5,18,2,1,unacc
med,low,3,more,small,low,unacc,1233,5,24,2,1,unacc
low,high,4,2,big,low,unacc,1464,5,6,1,1,unacc
low,high,4,2,big,low,unacc,1464,5,12,1,1,unacc
low,high,4,2,big,low,unacc,1464,5,18,1,1,unacc
low,high,4,2,big,low,unacc,1464,5,24,1,1,unacc
low,high,4,2,big,low,unacc,1464,5,6,2,1,unacc
low,high,4,2,big,low,unacc,1464,5,12,2,1,unacc
low,high,4,2,big,low,unacc,1464,5,18,2,1,unacc
low,high,4,2,big,low,unacc,1464,5,24,2,1,unacc
med,med,5more,4,med,low,unacc,1173,5,6,1,1,unacc
med,med,5more,4,med,low,unacc,1173,5,12,1,1,unacc
med,med,5more,4,med,low,unacc,1173,5,18,1,1,unacc
med,med,5more,4,med,low,unacc,1173,5,24,1,1,unacc
med,med,5more,4,med,low,unacc,1173,5,6,2,1,unacc
med,med,5more,4,med,low,unacc,1173,5,12,2,1,unacc
med,med,5more,4,med,low,unacc,1173,5,18,2,1,unacc
med,med,5more,4,med,low,unacc,1173,5,24,2,1,unacc
high,low,5more,2,small,low,unacc,837,5,6,1,1,unacc
high,low,5more,2,small,low,unacc,837,5,12,1,1,unacc
high,low,5more,2,small,low,unacc,837,5,18,1,1,unacc
high,low,5more,2,small,low,unacc,837,5,24,1,1,unacc
high,low,5more,2,small,low,unacc,837,5,6,2,1,unacc
high,low,5more,2,small,low,unacc,837,5,12,2,1,unacc
high,low,5more,2,small,low,unacc,837,5,18,2,1,unacc
high,low,5more,2,small,low,unacc,837,5,24,2,1,unacc
high,high,4,more,big,low,unacc,618,5,6,1,1,unacc
high,high,4,more,big,low,unacc,618,5,12,1,1,unacc
high,high,4,more,big,low,unacc,618,5,18,1,1,unacc
high,high,4,more,big,low,unacc,618,5,24,1,1,unacc
high,high,4,more,big,low,unacc,618,5,6,2,1,unacc
high,high,4,more,big,low,unacc,618,5,12,2,1,unacc
high,high,4,more,big,low,unacc,618,5,18,2,1,unacc
high,high,4,more,big,low,unacc,618,5,24,2,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,5,6,1,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,5,12,1,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,5,18,1,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,5,24,1,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,5,6,2,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,5,12,2,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,5,18,2,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,5,24,2,1,unacc
high,vhigh,2,2,big,med,unacc,439,5,6,1,1,unacc
high,vhigh,2,2,big,med,unacc,439,5,12,1,1,unacc
high,vhigh,2,2,big,med,unacc,439,5,18,1,1,unacc
high,vhigh,2,2,big,med,unacc,439,5,24,1,1,unacc
high,vhigh,2,2,big,med,unacc,439,5,6,2,1,unacc
high,vhigh,2,2,big,med,unacc,439,5,12,2,1,unacc
high,vhigh,2,2,big,med,unacc,439,5,18,2,1,unacc
high,vhigh,2,2,big,med,unacc,439,5,24,2,1,unacc
high,low,2,4,med,low,unacc,768,5,6,1,1,unacc
high,low,2,4,med,low,unacc,768,5,12,1,1,unacc
high,low,2,4,med,low,unacc,768,5,18,1,1,unacc
high,low,2,4,med,low,unacc,768,5,24,1,1,unacc
high,low,2,4,med,low,unacc,768,5,6,2,1,unacc
high,low,2,4,med,low,unacc,768,5,12,2,1,unacc
high,low,2,4,med,low,unacc,768,5,18,2,1,unacc
high,low,2,4,med,low,unacc,768,5,24,2,1,unacc
high,med,3,more,small,med,unacc,694,5,6,1,1,acc
high,med,3,more,small,med,unacc,694,5,12,1,1,acc
high,med,3,more,small,med,unacc,694,5,18,1,1,acc
high,med,3,more,small,med,unacc,694,5,24,1,1,acc
high,med,3,more,small,med,unacc,694,5,6,2,1,unacc
high,med,3,more,small,med,unacc,694,5,12,2,1,unacc
high,med,3,more,small,med,unacc,694,5,18,2,1,acc
high,med,3,more,small,med,unacc,694,5,24,2,1,acc
high,vhigh,3,more,big,high,unacc,485,5,6,1,1,unacc
high,vhigh,3,more,big,high,unacc,485,5,12,1,1,unacc
high,vhigh,3,more,big,high,unacc,485,5,18,1,1,unacc
high,vhigh,3,more,big,high,unacc,485,5,24,1,1,unacc
high,vhigh,3,more,big,high,unacc,485,5,6,2,1,unacc
high,vhigh,3,more,big,high,unacc,485,5,12,2,1,unacc
high,vhigh,3,more,big,high,unacc,485,5,18,2,1,unacc
high,vhigh,3,more,big,high,unacc,485,5,24,2,1,unacc
vhigh,high,3,2,med,low,unacc,138,5,6,1,1,unacc
vhigh,high,3,2,med,low,unacc,138,5,12,1,1,unacc
vhigh,high,3,2,med,low,unacc,138,5,18,1,1,unacc
vhigh,high,3,2,med,low,unacc,138,5,24,1,1,unacc
vhigh,high,3,2,med,low,unacc,138,5,6,2,1,unacc
vhigh,high,3,2,med,low,unacc,138,5,12,2,1,unacc
vhigh,high,3,2,med,low,unacc,138,5,18,2,1,unacc
vhigh,high,3,2,med,low,unacc,138,5,24,2,1,unacc
low,low,4,2,big,high,unacc,1682,5,6,1,1,unacc
low,low,4,2,big,high,unacc,1682,5,12,1,1,unacc
low,low,4,2,big,high,unacc,1682,5,18,1,1,unacc
low,low,4,2,big,high,unacc,1682,5,24,1,1,unacc
low,low,4,2,big,high,unacc,1682,5,6,2,1,unacc
low,low,4,2,big,high,unacc,1682,5,12,2,1,unacc
low,low,4,2,big,high,unacc,1682,5,18,2,1,unacc
low,low,4,2,big,high,unacc,1682,5,24,2,1,unacc
vhigh,low,4,2,med,low,unacc,381,5,6,1,1,unacc
vhigh,low,4,2,med,low,unacc,381,5,12,1,1,unacc
vhigh,low,4,2,med,low,unacc,381,5,18,1,1,unacc
vhigh,low,4,2,med,low,unacc,381,5,24,1,1,unacc
vhigh,low,4,2,med,low,unacc,381,5,6,2,1,unacc
vhigh,low,4,2,med,low,unacc,381,5,12,2,1,unacc
vhigh,low,4,2,med,low,unacc,381,5,18,2,1,unacc
vhigh,low,4,2,med,low,unacc,381,5,24,2,1,unacc
med,high,4,4,small,med,unacc,1036,5,6,1,1,unacc
med,high,4,4,small,med,unacc,1036,5,12,1,1,acc
med,high,4,4,small,med,unacc,1036,5,18,1,1,acc
med,high,4,4,small,med,unacc,1036,5,24,1,1,acc
med,high,4,4,small,med,unacc,1036,5,6,2,1,unacc
med,high,4,4,small,med,unacc,1036,5,12,2,1,unacc
med,high,4,4,small,med,unacc,1036,5,18,2,1,acc
med,high,4,4,small,med,unacc,1036,5,24,2,1,acc
high,med,2,more,med,med,unacc,670,5,6,1,1,acc
high,med,2,more,med,med,unacc,670,5,12,1,1,acc
high,med,2,more,med,med,unacc,670,5,18,1,1,acc
high,med,2,more,med,med,unacc,670,5,24,1,1,acc
high,med,2,more,med,med,unacc,670,5,6,2,1,acc
high,med,2,more,med,med,unacc,670,5,12,2,1,acc
high,med,2,more,med,med,unacc,670,5,18,2,1,acc
high,med,2,more,med,med,unacc,670,5,24,2,1,acc
high,high,2,2,big,high,unacc,548,5,6,1,1,unacc
high,high,2,2,big,high,unacc,548,5,12,1,1,unacc
high,high,2,2,big,high,unacc,548,5,18,1,1,unacc
high,high,2,2,big,high,unacc,548,5,24,1,1,unacc
high,high,2,2,big,high,unacc,548,5,6,2,1,unacc
high,high,2,2,big,high,unacc,548,5,12,2,1,unacc
high,high,2,2,big,high,unacc,548,5,18,2,1,unacc
high,high,2,2,big,high,unacc,548,5,24,2,1,unacc
med,med,4,4,med,low,unacc,1146,5,6,1,1,unacc
med,med,4,4,med,low,unacc,1146,5,12,1,1,unacc
med,med,4,4,med,low,unacc,1146,5,18,1,1,unacc
med,med,4,4,med,low,unacc,1146,5,24,1,1,unacc
med,med,4,4,med,low,unacc,1146,5,6,2,1,unacc
med,med,4,4,med,low,unacc,1146,5,12,2,1,unacc
med,med,4,4,med,low,unacc,1146,5,18,2,1,unacc
med,med,4,4,med,low,unacc,1146,5,24,2,1,unacc
low,vhigh,2,2,big,high,unacc,1304,5,6,1,1,unacc
low,vhigh,2,2,big,high,unacc,1304,5,12,1,1,unacc
low,vhigh,2,2,big,high,unacc,1304,5,18,1,1,unacc
low,vhigh,2,2,big,high,unacc,1304,5,24,1,1,unacc
low,vhigh,2,2,big,high,unacc,1304,5,6,2,1,unacc
low,vhigh,2,2,big,high,unacc,1304,5,12,2,1,unacc
low,vhigh,2,2,big,high,unacc,1304,5,18,2,1,unacc
low,vhigh,2,2,big,high,unacc,1304,5,24,2,1,unacc
med,high,5more,4,small,med,unacc,1063,5,6,1,1,unacc
med,high,5more,4,small,med,unacc,1063,5,12,1,1,acc
med,high,5more,4,small,med,unacc,1063,5,18,1,1,acc
med,high,5more,4,small,med,unacc,1063,5,24,1,1,acc
med,high,5more,4,small,med,unacc,1063,5,6,2,1,unacc
med,high,5more,4,small,med,unacc,1063,5,12,2,1,acc
med,high,5more,4,small,med,unacc,1063,5,18,2,1,acc
med,high,5more,4,small,med,unacc,1063,5,24,2,1,unacc
low,low,5more,4,med,low,unacc,1713,5,6,1,1,unacc
low,low,5more,4,med,low,unacc,1713,5,12,1,1,unacc
low,low,5more,4,med,low,unacc,1713,5,18,1,1,unacc
low,low,5more,4,med,low,unacc,1713,5,24,1,1,unacc
low,low,5more,4,med,low,unacc,1713,5,6,2,1,unacc
low,low,5more,4,med,low,unacc,1713,5,12,2,1,unacc
low,low,5more,4,med,low,unacc,1713,5,18,2,1,unacc
low,low,5more,4,med,low,unacc,1713,5,24,2,1,unacc
med,high,5more,more,small,low,unacc,1071,5,6,1,1,unacc
med,high,5more,more,small,low,unacc,1071,5,12,1,1,unacc
med,high,5more,more,small,low,unacc,1071,5,18,1,1,unacc
med,high,5more,more,small,low,unacc,1071,5,24,1,1,unacc
med,high,5more,more,small,low,unacc,1071,5,6,2,1,unacc
med,high,5more,more,small,low,unacc,1071,5,12,2,1,unacc
med,high,5more,more,small,low,unacc,1071,5,18,2,1,unacc
med,high,5more,more,small,low,unacc,1071,5,24,2,1,unacc
vhigh,high,2,more,big,low,unacc,132,5,6,1,1,unacc
vhigh,high,2,more,big,low,unacc,132,5,12,1,1,unacc
vhigh,high,2,more,big,low,unacc,132,5,18,1,1,unacc
vhigh,high,2,more,big,low,unacc,132,5,24,1,1,unacc
vhigh,high,2,more,big,low,unacc,132,5,6,2,1,unacc
vhigh,high,2,more,big,low,unacc,132,5,12,2,1,unacc
vhigh,high,2,more,big,low,unacc,132,5,18,2,1,unacc
vhigh,high,2,more,big,low,unacc,132,5,24,2,1,unacc
low,high,4,4,med,low,unacc,1470,5,6,1,1,unacc
low,high,4,4,med,low,unacc,1470,5,12,1,1,unacc
low,high,4,4,med,low,unacc,1470,5,18,1,1,unacc
low,high,4,4,med,low,unacc,1470,5,24,1,1,unacc
low,high,4,4,med,low,unacc,1470,5,6,2,1,unacc
low,high,4,4,med,low,unacc,1470,5,12,2,1,unacc
low,high,4,4,med,low,unacc,1470,5,18,2,1,unacc
low,high,4,4,med,low,unacc,1470,5,24,2,1,unacc
med,high,4,2,small,med,unacc,1027,5,6,1,1,unacc
med,high,4,2,small,med,unacc,1027,5,12,1,1,unacc
med,high,4,2,small,med,unacc,1027,5,18,1,1,unacc
med,high,4,2,small,med,unacc,1027,5,24,1,1,unacc
med,high,4,2,small,med,unacc,1027,5,6,2,1,unacc
med,high,4,2,small,med,unacc,1027,5,12,2,1,unacc
med,high,4,2,small,med,unacc,1027,5,18,2,1,unacc
med,high,4,2,small,med,unacc,1027,5,24,2,1,unacc
med,vhigh,2,more,small,high,unacc,884,5,6,1,1,acc
med,vhigh,2,more,small,high,unacc,884,5,12,1,1,acc
med,vhigh,2,more,small,high,unacc,884,5,18,1,1,acc
med,vhigh,2,more,small,high,unacc,884,5,24,1,1,acc
med,vhigh,2,more,small,high,unacc,884,5,6,2,1,acc
med,vhigh,2,more,small,high,unacc,884,5,12,2,1,acc
med,vhigh,2,more,small,high,unacc,884,5,18,2,1,acc
