buying,maint,doors,persons,lug_boot,safety,CAR,sampleNum,tuning_run,k,exponent,standard_dev_mult,estimate
low,low,2,2,big,med,unacc,1627,2,12,2,1,unacc
low,low,2,2,big,med,unacc,1627,2,18,2,1,unacc
low,low,2,2,big,med,unacc,1627,2,24,2,1,unacc
vhigh,high,4,4,small,low,unacc,171,2,6,1,1,unacc
vhigh,high,4,4,small,low,unacc,171,2,12,1,1,unacc
vhigh,high,4,4,small,low,unacc,171,2,18,1,1,unacc
vhigh,high,4,4,small,low,unacc,171,2,24,1,1,unacc
vhigh,high,4,4,small,low,unacc,171,2,6,2,1,unacc
vhigh,high,4,4,small,low,unacc,171,2,12,2,1,unacc
vhigh,high,4,4,small,low,unacc,171,2,18,2,1,unacc
vhigh,high,4,4,small,low,unacc,171,2,24,2,1,unacc
high,high,2,more,big,low,unacc,564,2,6,1,1,unacc
high,high,2,more,big,low,unacc,564,2,12,1,1,unacc
high,high,2,more,big,low,unacc,564,2,18,1,1,unacc
high,high,2,more,big,low,unacc,564,2,24,1,1,unacc
high,high,2,more,big,low,unacc,564,2,6,2,1,unacc
high,high,2,more,big,low,unacc,564,2,12,2,1,unacc
high,high,2,more,big,low,unacc,564,2,18,2,1,unacc
high,high,2,more,big,low,unacc,564,2,24,2,1,unacc
med,low,4,2,small,low,unacc,1242,2,6,1,1,unacc
med,low,4,2,small,low,unacc,1242,2,12,1,1,unacc
med,low,4,2,small,low,unacc,1242,2,18,1,1,unacc
med,low,4,2,small,low,unacc,1242,2,24,1,1,unacc
med,low,4,2,small,low,unacc,1242,2,6,2,1,unacc
med,low,4,2,small,low,unacc,1242,2,12,2,1,unacc
med,low,4,2,small,low,unacc,1242,2,18,2,1,unacc
med,low,4,2,small,low,unacc,1242,2,24,2,1,unacc
high,vhigh,5more,2,med,high,unacc,518,2,6,1,1,unacc
high,vhigh,5more,2,med,high,unacc,518,2,12,1,1,unacc
high,vhigh,5more,2,med,high,unacc,518,2,18,1,1,unacc
high,vhigh,5more,2,med,high,unacc,518,2,24,1,1,unacc
high,vhigh,5more,2,med,high,unacc,518,2,6,2,1,unacc
high,vhigh,5more,2,med,high,unacc,518,2,12,2,1,unacc
high,vhigh,5more,2,med,high,unacc,518,2,18,2,1,unacc
high,vhigh,5more,2,med,high,unacc,518,2,24,2,1,unacc
high,vhigh,3,2,med,low,unacc,462,2,6,1,1,unacc
high,vhigh,3,2,med,low,unacc,462,2,12,1,1,unacc
high,vhigh,3,2,med,low,unacc,462,2,18,1,1,unacc
high,vhigh,3,2,med,low,unacc,462,2,24,1,1,unacc
high,vhigh,3,2,med,low,unacc,462,2,6,2,1,unacc
high,vhigh,3,2,med,low,unacc,462,2,12,2,1,unacc
high,vhigh,3,2,med,low,unacc,462,2,18,2,1,unacc
high,vhigh,3,2,med,low,unacc,462,2,24,2,1,unacc
med,high,3,2,small,med,unacc,1000,2,6,1,1,unacc
med,high,3,2,small,med,unacc,1000,2,12,1,1,unacc
med,high,3,2,small,med,unacc,1000,2,18,1,1,unacc
med,high,3,2,small,med,unacc,1000,2,24,1,1,unacc
med,high,3,2,small,med,unacc,1000,2,6,2,1,unacc
med,high,3,2,small,med,unacc,1000,2,12,2,1,unacc
med,high,3,2,small,med,unacc,1000,2,18,2,1,unacc
med,high,3,2,small,med,unacc,1000,2,24,2,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,2,6,1,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,2,12,1,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,2,18,1,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,2,24,1,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,2,6,2,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,2,12,2,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,2,18,2,1,unacc
vhigh,vhigh,4,2,small,med,unacc,55,2,24,2,1,unacc
high,vhigh,4,4,med,med,unacc,499,2,6,1,1,unacc
high,vhigh,4,4,med,med,unacc,499,2,12,1,1,unacc
high,vhigh,4,4,med,med,unacc,499,2,18,1,1,unacc
high,vhigh,4,4,med,med,unacc,499,2,24,1,1,unacc
high,vhigh,4,4,med,med,unacc,499,2,6,2,1,unacc
high,vhigh,4,4,med,med,unacc,499,2,12,2,1,unacc
high,vhigh,4,4,med,med,unacc,499,2,18,2,1,unacc
high,vhigh,4,4,med,med,unacc,499,2,24,2,1,unacc
high,vhigh,5more,2,small,med,unacc,514,2,6,1,1,unacc
high,vhigh,5more,2,small,med,unacc,514,2,12,1,1,unacc
high,vhigh,5more,2,small,med,unacc,514,2,18,1,1,unacc
high,vhigh,5more,2,small,med,unacc,514,2,24,1,1,unacc
high,vhigh,5more,2,small,med,unacc,514,2,6,2,1,unacc
high,vhigh,5more,2,small,med,unacc,514,2,12,2,1,unacc
high,vhigh,5more,2,small,med,unacc,514,2,18,2,1,unacc
high,vhigh,5more,2,small,med,unacc,514,2,24,2,1,unacc
high,low,3,more,small,med,unacc,802,2,6,1,1,unacc
high,low,3,more,small,med,unacc,802,2,12,1,1,unacc
high,low,3,more,small,med,unacc,802,2,18,1,1,unacc
high,low,3,more,small,med,unacc,802,2,24,1,1,acc
high,low,3,more,small,med,unacc,802,2,6,2,1,unacc
high,low,3,more,small,med,unacc,802,2,12,2,1,unacc
high,low,3,more,small,med,unacc,802,2,18,2,1,unacc
high,low,3,more,small,med,unacc,802,2,24,2,1,acc
vhigh,low,3,2,big,high,unacc,359,2,6,1,1,unacc
vhigh,low,3,2,big,high,unacc,359,2,12,1,1,unacc
vhigh,low,3,2,big,high,unacc,359,2,18,1,1,unacc
vhigh,low,3,2,big,high,unacc,359,2,24,1,1,unacc
vhigh,low,3,2,big,high,unacc,359,2,6,2,1,unacc
vhigh,low,3,2,big,high,unacc,359,2,12,2,1,unacc
vhigh,low,3,2,big,high,unacc,359,2,18,2,1,unacc
vhigh,low,3,2,big,high,unacc,359,2,24,2,1,unacc
med,high,2,2,big,high,unacc,980,2,6,1,1,unacc
med,high,2,2,big,high,unacc,980,2,12,1,1,unacc
med,high,2,2,big,high,unacc,980,2,18,1,1,unacc
med,high,2,2,big,high,unacc,980,2,24,1,1,unacc
med,high,2,2,big,high,unacc,980,2,6,2,1,unacc
med,high,2,2,big,high,unacc,980,2,12,2,1,unacc
med,high,2,2,big,high,unacc,980,2,18,2,1,unacc
med,high,2,2,big,high,unacc,980,2,24,2,1,unacc
high,vhigh,5more,more,big,high,unacc,539,2,6,1,1,unacc
high,vhigh,5more,more,big,high,unacc,539,2,12,1,1,unacc
high,vhigh,5more,more,big,high,unacc,539,2,18,1,1,unacc
high,vhigh,5more,more,big,high,unacc,539,2,24,1,1,unacc
high,vhigh,5more,more,big,high,unacc,539,2,6,2,1,unacc
high,vhigh,5more,more,big,high,unacc,539,2,12,2,1,unacc
high,vhigh,5more,more,big,high,unacc,539,2,18,2,1,unacc
high,vhigh,5more,more,big,high,unacc,539,2,24,2,1,unacc
vhigh,low,3,4,small,med,unacc,361,2,6,1,1,unacc
vhigh,low,3,4,small,med,unacc,361,2,12,1,1,acc
vhigh,low,3,4,small,med,unacc,361,2,18,1,1,unacc
vhigh,low,3,4,small,med,unacc,361,2,24,1,1,unacc
vhigh,low,3,4,small,med,unacc,361,2,6,2,1,unacc
vhigh,low,3,4,small,med,unacc,361,2,12,2,1,unacc
vhigh,low,3,4,small,med,unacc,361,2,18,2,1,unacc
vhigh,low,3,4,small,med,unacc,361,2,24,2,1,unacc
high,low,2,2,med,med,unacc,760,2,6,1,1,unacc
high,low,2,2,med,med,unacc,760,2,12,1,1,unacc
high,low,2,2,med,med,unacc,760,2,18,1,1,unacc
high,low,2,2,med,med,unacc,760,2,24,1,1,unacc
high,low,2,2,med,med,unacc,760,2,6,2,1,unacc
high,low,2,2,med,med,unacc,760,2,12,2,1,unacc
high,low,2,2,med,med,unacc,760,2,18,2,1,unacc
high,low,2,2,med,med,unacc,760,2,24,2,1,unacc
med,low,3,2,med,low,unacc,1218,2,6,1,1,unacc
med,low,3,2,med,low,unacc,1218,2,12,1,1,unacc
med,low,3,2,med,low,unacc,1218,2,18,1,1,unacc
med,low,3,2,med,low,unacc,1218,2,24,1,1,unacc
med,low,3,2,med,low,unacc,1218,2,6,2,1,unacc
med,low,3,2,med,low,unacc,1218,2,12,2,1,unacc
med,low,3,2,med,low,unacc,1218,2,18,2,1,unacc
med,low,3,2,med,low,unacc,1218,2,24,2,1,unacc
vhigh,low,5more,2,med,low,unacc,408,2,6,1,1,unacc
vhigh,low,5more,2,med,low,unacc,408,2,12,1,1,unacc
vhigh,low,5more,2,med,low,unacc,408,2,18,1,1,unacc
vhigh,low,5more,2,med,low,unacc,408,2,24,1,1,unacc
vhigh,low,5more,2,med,low,unacc,408,2,6,2,1,unacc
vhigh,low,5more,2,med,low,unacc,408,2,12,2,1,unacc
vhigh,low,5more,2,med,low,unacc,408,2,18,2,1,unacc
vhigh,low,5more,2,med,low,unacc,408,2,24,2,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,2,6,1,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,2,12,1,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,2,18,1,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,2,24,1,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,2,6,2,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,2,12,2,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,2,18,2,1,unacc
vhigh,vhigh,2,4,med,med,unacc,13,2,24,2,1,unacc
med,med,3,2,med,med,unacc,1111,2,6,1,1,unacc
med,med,3,2,med,med,unacc,1111,2,12,1,1,unacc
med,med,3,2,med,med,unacc,1111,2,18,1,1,unacc
med,med,3,2,med,med,unacc,1111,2,24,1,1,unacc
med,med,3,2,med,med,unacc,1111,2,6,2,1,unacc
med,med,3,2,med,med,unacc,1111,2,12,2,1,unacc
med,med,3,2,med,med,unacc,1111,2,18,2,1,unacc
med,med,3,2,med,med,unacc,1111,2,24,2,1,unacc
med,vhigh,3,4,med,med,unacc,904,2,6,1,1,acc
med,vhigh,3,4,med,med,unacc,904,2,12,1,1,acc
med,vhigh,3,4,med,med,unacc,904,2,18,1,1,acc
med,vhigh,3,4,med,med,unacc,904,2,24,1,1,acc
med,vhigh,3,4,med,med,unacc,904,2,6,2,1,acc
med,vhigh,3,4,med,med,unacc,904,2,12,2,1,acc
med,vhigh,3,4,med,med,unacc,904,2,18,2,1,acc
med,vhigh,3,4,med,med,unacc,904,2,24,2,1,acc
vhigh,vhigh,5more,2,small,high,unacc,83,2,6,1,1,unacc
vhigh,vhigh,5more,2,small,high,unacc,83,2,12,1,1,unacc
vhigh,vhigh,5more,2,small,high,unacc,83,2,18,1,1,unacc
vhigh,vhigh,5more,2,small,high,unacc,83,2,24,1,1,unacc
vhigh,vhigh,5more,2,small,high,unacc,83,2,6,2,1,unacc
vhigh,vhigh,5more,2,small,high,unacc,83,2,12,2,1,unacc
vhigh,vhigh,5more,2,small,high,unacc,83,2,18,2,1,unacc
vhigh,vhigh,5more,2,small,high,unacc,83,2,24,2,1,unacc
med,low,3,more,med,low,unacc,1236,2,6,1,1,unacc
med,low,3,more,med,low,unacc,1236,2,12,1,1,unacc
med,low,3,more,med,low,unacc,1236,2,18,1,1,unacc
med,low,3,more,med,low,unacc,1236,2,24,1,1,unacc
med,low,3,more,med,low,unacc,1236,2,6,2,1,unacc
med,low,3,more,med,low,unacc,1236,2,12,2,1,unacc
med,low,3,more,med,low,unacc,1236,2,18,2,1,unacc
med,low,3,more,med,low,unacc,1236,2,24,2,1,unacc
high,med,5more,more,big,low,unacc,753,2,6,1,1,unacc
high,med,5more,more,big,low,unacc,753,2,12,1,1,unacc
high,med,5more,more,big,low,unacc,753,2,18,1,1,unacc
high,med,5more,more,big,low,unacc,753,2,24,1,1,unacc
high,med,5more,more,big,low,unacc,753,2,6,2,1,unacc
high,med,5more,more,big,low,unacc,753,2,12,2,1,unacc
high,med,5more,more,big,low,unacc,753,2,18,2,1,unacc
high,med,5more,more,big,low,unacc,753,2,24,2,1,unacc
med,vhigh,5more,more,big,low,unacc,969,2,6,1,1,unacc
med,vhigh,5more,more,big,low,unacc,969,2,12,1,1,unacc
med,vhigh,5more,more,big,low,unacc,969,2,18,1,1,unacc
med,vhigh,5more,more,big,low,unacc,969,2,24,1,1,unacc
med,vhigh,5more,more,big,low,unacc,969,2,6,2,1,unacc
med,vhigh,5more,more,big,low,unacc,969,2,12,2,1,unacc
med,vhigh,5more,more,big,low,unacc,969,2,18,2,1,unacc
med,vhigh,5more,more,big,low,unacc,969,2,24,2,1,unacc
low,med,2,4,small,low,unacc,1521,2,6,1,1,unacc
low,med,2,4,small,low,unacc,1521,2,12,1,1,unacc
low,med,2,4,small,low,unacc,1521,2,18,1,1,unacc
low,med,2,4,small,low,unacc,1521,2,24,1,1,unacc
low,med,2,4,small,low,unacc,1521,2,6,2,1,unacc
low,med,2,4,small,low,unacc,1521,2,12,2,1,unacc
low,med,2,4,small,low,unacc,1521,2,18,2,1,unacc
low,med,2,4,small,low,unacc,1521,2,24,2,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,2,6,1,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,2,12,1,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,2,18,1,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,2,24,1,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,2,6,2,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,2,12,2,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,2,18,2,1,unacc
vhigh,vhigh,4,4,big,low,unacc,69,2,24,2,1,unacc
low,low,2,more,small,med,unacc,1639,2,6,1,1,acc
low,low,2,more,small,med,unacc,1639,2,12,1,1,acc
low,low,2,more,small,med,unacc,1639,2,18,1,1,acc
low,low,2,more,small,med,unacc,1639,2,24,1,1,acc
low,low,2,more,small,med,unacc,1639,2,6,2,1,acc
low,low,2,more,small,med,unacc,1639,2,12,2,1,acc
low,low,2,more,small,med,unacc,1639,2,18,2,1,acc
low,low,2,more,small,med,unacc,1639,2,24,2,1,acc
med,vhigh,2,2,big,high,unacc,872,2,6,1,1,unacc
med,vhigh,2,2,big,high,unacc,872,2,12,1,1,unacc
med,vhigh,2,2,big,high,unacc,872,2,18,1,1,unacc
med,vhigh,2,2,big,high,unacc,872,2,24,1,1,unacc
med,vhigh,2,2,big,high,unacc,872,2,6,2,1,unacc
med,vhigh,2,2,big,high,unacc,872,2,12,2,1,unacc
med,vhigh,2,2,big,high,unacc,872,2,18,2,1,unacc
med,vhigh,2,2,big,high,unacc,872,2,24,2,1,unacc
med,low,5more,more,big,low,unacc,1293,2,6,1,1,unacc
med,low,5more,more,big,low,unacc,1293,2,12,1,1,unacc
med,low,5more,more,big,low,unacc,1293,2,18,1,1,unacc
med,low,5more,more,big,low,unacc,1293,2,24,1,1,unacc
med,low,5more,more,big,low,unacc,1293,2,6,2,1,unacc
med,low,5more,more,big,low,unacc,1293,2,12,2,1,unacc
med,low,5more,more,big,low,unacc,1293,2,18,2,1,unacc
med,low,5more,more,big,low,unacc,1293,2,24,2,1,unacc
med,low,3,more,small,low,unacc,1233,2,6,1,1,unacc
med,low,3,more,small,low,unacc,1233,2,12,1,1,unacc
med,low,3,more,small,low,unacc,1233,2,18,1,1,unacc
med,low,3,more,small,low,unacc,1233,2,24,1,1,unacc
med,low,3,more,small,low,unacc,1233,2,6,2,1,unacc
med,low,3,more,small,low,unacc,1233,2,12,2,1,unacc
med,low,3,more,small,low,unacc,1233,2,18,2,1,unacc
med,low,3,more,small,low,unacc,1233,2,24,2,1,unacc
low,high,4,2,big,low,unacc,1464,2,6,1,1,unacc
low,high,4,2,big,low,unacc,1464,2,12,1,1,unacc
low,high,4,2,big,low,unacc,1464,2,18,1,1,unacc
low,high,4,2,big,low,unacc,1464,2,24,1,1,unacc
low,high,4,2,big,low,unacc,1464,2,6,2,1,unacc
low,high,4,2,big,low,unacc,1464,2,12,2,1,unacc
low,high,4,2,big,low,unacc,1464,2,18,2,1,unacc
low,high,4,2,big,low,unacc,1464,2,24,2,1,unacc
med,med,5more,4,med,low,unacc,1173,2,6,1,1,unacc
med,med,5more,4,med,low,unacc,1173,2,12,1,1,unacc
med,med,5more,4,med,low,unacc,1173,2,18,1,1,unacc
med,med,5more,4,med,low,unacc,1173,2,24,1,1,unacc
med,med,5more,4,med,low,unacc,1173,2,6,2,1,unacc
med,med,5more,4,med,low,unacc,1173,2,12,2,1,unacc
med,med,5more,4,med,low,unacc,1173,2,18,2,1,unacc
med,med,5more,4,med,low,unacc,1173,2,24,2,1,unacc
high,low,5more,2,small,low,unacc,837,2,6,1,1,unacc
high,low,5more,2,small,low,unacc,837,2,12,1,1,unacc
high,low,5more,2,small,low,unacc,837,2,18,1,1,unacc
high,low,5more,2,small,low,unacc,837,2,24,1,1,unacc
high,low,5more,2,small,low,unacc,837,2,6,2,1,unacc
high,low,5more,2,small,low,unacc,837,2,12,2,1,unacc
high,low,5more,2,small,low,unacc,837,2,18,2,1,unacc
high,low,5more,2,small,low,unacc,837,2,24,2,1,unacc
high,high,4,more,big,low,unacc,618,2,6,1,1,unacc
high,high,4,more,big,low,unacc,618,2,12,1,1,unacc
high,high,4,more,big,low,unacc,618,2,18,1,1,unacc
high,high,4,more,big,low,unacc,618,2,24,1,1,unacc
high,high,4,more,big,low,unacc,618,2,6,2,1,unacc
high,high,4,more,big,low,unacc,618,2,12,2,1,unacc
high,high,4,more,big,low,unacc,618,2,18,2,1,unacc
high,high,4,more,big,low,unacc,618,2,24,2,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,2,6,1,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,2,12,1,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,2,18,1,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,2,24,1,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,2,6,2,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,2,12,2,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,2,18,2,1,unacc
vhigh,vhigh,4,2,med,low,unacc,57,2,24,2,1,unacc
high,vhigh,2,2,big,med,unacc,439,2,6,1,1,unacc
high,vhigh,2,2,big,med,unacc,439,2,12,1,1,unacc
high,vhigh,2,2,big,med,unacc,439,2,18,1,1,unacc
high,vhigh,2,2,big,med,unacc,439,2,24,1,1,unacc
high,vhigh,2,2,big,med,unacc,439,2,6,2,1,unacc
high,vhigh,2,2,big,med,unacc,439,2,12,2,1,unacc
high,vhigh,2,2,big,med,unacc,439,2,18,2,1,unacc
high,vhigh,2,2,big,med,unacc,439,2,24,2,1,unacc
high,low,2,4,med,low,unacc,768,2,6,1,1,unacc
high,low,2,4,med,low,unacc,768,2,12,1,1,unacc
high,low,2,4,med,low,unacc,768,2,18,1,1,unacc
high,low,2,4,med,low,unacc,768,2,24,1,1,unacc
high,low,2,4,med,low,unacc,768,2,6,2,1,unacc
high,low,2,4,med,low,unacc,768,2,12,2,1,unacc
high,low,2,4,med,low,unacc,768,2,18,2,1,unacc
high,low,2,4,med,low,unacc,768,2,24,2,1,unacc
high,med,3,more,small,med,unacc,694,2,6,1,1,unacc
high,med,3,more,small,med,unacc,694,2,12,1,1,unacc
high,med,3,more,small,med,unacc,694,2,18,1,1,unacc
high,med,3,more,small,med,unacc,694,2,24,1,1,unacc
high,med,3,more,small,med,unacc,694,2,6,2,1,unacc
high,med,3,more,small,med,unacc,694,2,12,2,1,unacc
high,med,3,more,small,med,unacc,694,2,18,2,1,unacc
high,med,3,more,small,med,unacc,694,2,24,2,1,unacc
high,vhigh,3,more,big,high,unacc,485,2,6,1,1,unacc
high,vhigh,3,more,big,high,unacc,485,2,12,1,1,unacc
high,vhigh,3,more,big,high,unacc,485,2,18,1,1,unacc
high,vhigh,3,more,big,high,unacc,485,2,24,1,1,unacc
high,vhigh,3,more,big,high,unacc,485,2,6,2,1,unacc
high,vhigh,3,more,big,high,unacc,485,2,12,2,1,unacc
high,vhigh,3,more,big,high,unacc,485,2,18,2,1,unacc
high,vhigh,3,more,big,high,unacc,485,2,24,2,1,unacc
vhigh,high,3,2,med,low,unacc,138,2,6,1,1,unacc
vhigh,high,3,2,med,low,unacc,138,2,12,1,1,unacc
vhigh,high,3,2,med,low,unacc,138,2,18,1,1,unacc
vhigh,high,3,2,med,low,unacc,138,2,24,1,1,unacc
vhigh,high,3,2,med,low,unacc,138,2,6,2,1,unacc
vhigh,high,3,2,med,low,unacc,138,2,12,2,1,unacc
vhigh,high,3,2,med,low,unacc,138,2,18,2,1,unacc
vhigh,high,3,2,med,low,unacc,138,2,24,2,1,unacc
low,low,4,2,big,high,unacc,1682,2,6,1,1,unacc
low,low,4,2,big,high,unacc,1682,2,12,1,1,unacc
low,low,4,2,big,high,unacc,1682,2,18,1,1,unacc
low,low,4,2,big,high,unacc,1682,2,24,1,1,unacc
low,low,4,2,big,high,unacc,1682,2,6,2,1,unacc
low,low,4,2,big,high,unacc,1682,2,12,2,1,unacc
low,low,4,2,big,high,unacc,1682,2,18,2,1,unacc
low,low,4,2,big,high,unacc,1682,2,24,2,1,unacc
vhigh,low,4,2,med,low,unacc,381,2,6,1,1,unacc
vhigh,low,4,2,med,low,unacc,381,2,12,1,1,unacc
vhigh,low,4,2,med,low,unacc,381,2,18,1,1,unacc
vhigh,low,4,2,med,low,unacc,381,2,24,1,1,unacc
vhigh,low,4,2,med,low,unacc,381,2,6,2,1,unacc
vhigh,low,4,2,med,low,unacc,381,2,12,2,1,unacc
vhigh,low,4,2,med,low,unacc,381,2,18,2,1,unacc
vhigh,low,4,2,med,low,unacc,381,2,24,2,1,unacc
med,high,4,4,small,med,unacc,1036,2,6,1,1,unacc
med,high,4,4,small,med,unacc,1036,2,12,1,1,acc
med,high,4,4,small,med,unacc,1036,2,18,1,1,acc
med,high,4,4,small,med,unacc,1036,2,24,1,1,acc
med,high,4,4,small,med,unacc,1036,2,6,2,1,unacc
med,high,4,4,small,med,unacc,1036,2,12,2,1,unacc
med,high,4,4,small,med,unacc,1036,2,18,2,1,acc
med,high,4,4,small,med,unacc,1036,2,24,2,1,acc
high,med,2,more,med,med,unacc,670,2,6,1,1,acc
high,med,2,more,med,med,unacc,670,2,12,1,1,unacc
high,med,2,more,med,med,unacc,670,2,18,1,1,acc
high,med,2,more,med,med,unacc,670,2,24,1,1,acc
high,med,2,more,med,med,unacc,670,2,6,2,1,acc
high,med,2,more,med,med,unacc,670,2,12,2,1,acc
high,med,2,more,med,med,unacc,670,2,18,2,1,acc
high,med,2,more,med,med,unacc,670,2,24,2,1,acc
high,high,2,2,big,high,unacc,548,2,6,1,1,unacc
high,high,2,2,big,high,unacc,548,2,12,1,1,unacc
high,high,2,2,big,high,unacc,548,2,18,1,1,unacc
high,high,2,2,big,high,unacc,548,2,24,1,1,unacc
high,high,2,2,big,high,unacc,548,2,6,2,1,unacc
high,high,2,2,big,high,unacc,548,2,12,2,1,unacc
high,high,2,2,big,high,unacc,548,2,18,2,1,unacc
high,high,2,2,big,high,unacc,548,2,24,2,1,unacc
med,med,4,4,med,low,unacc,1146,2,6,1,1,unacc
med,med,4,4,med,low,unacc,1146,2,12,1,1,unacc
med,med,4,4,med,low,unacc,1146,2,18,1,1,unacc
med,med,4,4,med,low,unacc,1146,2,24,1,1,unacc
med,med,4,4,med,low,unacc,1146,2,6,2,1,unacc
med,med,4,4,med,low,unacc,1146,2,12,2,1,unacc
med,med,4,4,med,low,unacc,1146,2,18,2,1,unacc
med,med,4,4,med,low,unacc,1146,2,24,2,1,unacc
low,vhigh,2,2,big,high,unacc,1304,2,6,1,1,unacc
low,vhigh,2,2,big,high,unacc,1304,2,12,1,1,unacc
low,vhigh,2,2,big,high,unacc,1304,2,18,1,1,unacc
low,vhigh,2,2,big,high,unacc,1304,2,24,1,1,unacc
low,vhigh,2,2,big,high,unacc,1304,2,6,2,1,unacc
low,vhigh,2,2,big,high,unacc,1304,2,12,2,1,unacc
low,vhigh,2,2,big,high,unacc,1304,2,18,2,1,unacc
low,vhigh,2,2,big,high,unacc,1304,2,24,2,1,unacc
med,high,5more,4,small,med,unacc,1063,2,6,1,1,unacc
med,high,5more,4,small,med,unacc,1063,2,12,1,1,unacc
med,high,5more,4,small,med,unacc,1063,2,18,1,1,acc
med,high,5more,4,small,med,unacc,1063,2,24,1,1,acc
med,high,5more,4,small,med,unacc,1063,2,6,2,1,unacc
med,high,5more,4,small,med,unacc,1063,2,12,2,1,unacc
med,high,5more,4,small,med,unacc,1063,2,18,2,1,acc
med,high,5more,4,small,med,unacc,1063,2,24,2,1,acc
low,low,5more,4,med,low,unacc,1713,2,6,1,1,unacc
low,low,5more,4,med,low,unacc,1713,2,12,1,1,unacc
low,low,5more,4,med,low,unacc,1713,2,18,1,1,unacc
low,low,5more,4,med,low,unacc,1713,2,24,1,1,unacc
low,low,5more,4,med,low,unacc,1713,2,6,2,1,unacc
low,low,5more,4,med,low,unacc,1713,2,12,2,1,unacc
low,low,5more,4,med,low,unacc,1713,2,18,2,1,unacc
low,low,5more,4,med,low,unacc,1713,2,24,2,1,unacc
med,high,5more,more,small,low,unacc,1071,2,6,1,1,unacc
med,high,5more,more,small,low,unacc,1071,2,12,1,1,unacc
med,high,5more,more,small,low,unacc,1071,2,18,1,1,unacc
med,high,5more,more,small,low,unacc,1071,2,24,1,1,unacc
med,high,5more,more,small,low,unacc,1071,2,6,2,1,unacc
med,high,5more,more,small,low,unacc,1071,2,12,2,1,unacc
med,high,5more,more,small,low,unacc,1071,2,18,2,1,unacc
med,high,5more,more,small,low,unacc,1071,2,24,2,1,unacc
vhigh,high,2,more,big,low,unacc,132,2,6,1,1,unacc
vhigh,high,2,more,big,low,unacc,132,2,12,1,1,unacc
vhigh,high,2,more,big,low,unacc,132,2,18,1,1,unacc
vhigh,high,2,more,big,low,unacc,132,2,24,1,1,unacc
vhigh,high,2,more,big,low,unacc,132,2,6,2,1,unacc
vhigh,high,2,more,big,low,unacc,132,2,12,2,1,unacc
vhigh,high,2,more,big,low,unacc,132,2,18,2,1,unacc
vhigh,high,2,more,big,low,unacc,132,2,24,2,1,unacc
low,high,4,4,med,low,unacc,1470,2,6,1,1,unacc
low,high,4,4,med,low,unacc,1470,2,12,1,1,unacc
low,high,4,4,med,low,unacc,1470,2,18,1,1,unacc
low,high,4,4,med,low,unacc,1470,2,24,1,1,unacc
low,high,4,4,med,low,unacc,1470,2,6,2,1,unacc
low,high,4,4,med,low,unacc,1470,2,12,2,1,unacc
low,high,4,4,med,low,unacc,1470,2,18,2,1,unacc
low,high,4,4,med,low,unacc,1470,2,24,2,1,unacc
med,high,4,2,small,med,unacc,1027,2,6,1,1,unacc
med,high,4,2,small,med,unacc,1027,2,12,1,1,unacc
med,high,4,2,small,med,unacc,1027,2,18,1,1,unacc
med,high,4,2,small,med,unacc,1027,2,24,1,1,unacc
med,high,4,2,small,med,unacc,1027,2,6,2,1,unacc
med,high,4,2,small,med,unacc,1027,2,12,2,1,unacc
med,high,4,2,small,med,unacc,1027,2,18,2,1,unacc
med,high,4,2,small,med,unacc,1027,2,24,2,1,unacc
med,vhigh,2,more,small,high,unacc,884,2,6,1,1,acc
med,vhigh,2,more,small,high,unacc,884,2,12,1,1,acc
med,vhigh,2,more,small,high,unacc,884,2,18,1,1,acc
med,vhigh,2,more,small,high,unacc,884,2,24,1,1,acc
med,vhigh,2,more,small,high,unacc,884,2,6,2,1,acc
med,vhigh,2,more,small,high,unacc,884,2,12,2,1,acc
med,vhigh,2,more,small,high,unacc,884,2,18,2,1,acc
