CAR,buying_low,buying_med,buying_vhigh,maint_low,maint_med,maint_vhigh,doors_3,doors_4,doors_5more,persons_4,persons_more,lug_boot_med,lug_boot_small,safety_low,safety_med,sampleNum
unacc,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,142
unacc,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,299
unacc,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,548
unacc,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,474
unacc,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,690
unacc,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,798
unacc,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,1479
unacc,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,762
unacc,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,240
unacc,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,223
unacc,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,15
unacc,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False,1584
unacc,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,238
unacc,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,661
unacc,True,False,False,False,False,True,True,False,False,False,True,False,True,True,False,1341
unacc,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,490
unacc,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,648
unacc,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,1318
unacc,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,1617
unacc,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,402
unacc,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,326
unacc,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,221
unacc,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,95
unacc,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,537
unacc,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,1017
unacc,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,236
unacc,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,231
unacc,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,1440
unacc,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1405
unacc,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,158
unacc,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,1533
unacc,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,41
unacc,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,1678
unacc,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,53
unacc,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,173
unacc,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,1590
unacc,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,651
unacc,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,87
unacc,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1625
unacc,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,1707
unacc,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,801
unacc,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,82
unacc,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,459
unacc,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1515
unacc,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,252
unacc,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1689
unacc,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,379
unacc,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,552
unacc,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,568
unacc,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,361
unacc,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,663
unacc,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,1243
unacc,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,1398
unacc,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,476
unacc,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,980
unacc,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,1011
unacc,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,561
unacc,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,555
unacc,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,180
unacc,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,1146
unacc,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,279
unacc,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,1573
unacc,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,157
unacc,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,161
unacc,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,17
unacc,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1320
unacc,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,702
unacc,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,131
unacc,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,1162
unacc,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,1632
unacc,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,1239
unacc,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,145
unacc,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,1000
unacc,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,780
unacc,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,735
unacc,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,479
unacc,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,815
unacc,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,688
unacc,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1404
unacc,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,119
unacc,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,1192
unacc,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,197
unacc,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,208
unacc,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,1269
unacc,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,1109
unacc,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,621
unacc,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,876
unacc,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,1136
unacc,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,0
unacc,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,1110
unacc,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,206
unacc,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,160
unacc,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,1060
unacc,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,760
unacc,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,76
unacc,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,925
unacc,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,49
unacc,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,146
unacc,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,439
unacc,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,255
unacc,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,655
unacc,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,1195
unacc,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,534
unacc,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,1044
unacc,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,228
unacc,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,1080
unacc,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,1134
unacc,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,454
unacc,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,1166
unacc,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,1359
unacc,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,1218
unacc,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False,288
unacc,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,1055
unacc,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1530
unacc,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,1671
unacc,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,1169
unacc,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,524
unacc,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,1260
unacc,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,491
unacc,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,522
unacc,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,888
unacc,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,1077
unacc,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,750
unacc,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,622
unacc,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,27
unacc,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,420
unacc,True,False,False,False,False,True,True,False,False,True,False,False,True,True,False,1332
unacc,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1433
unacc,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,1054
unacc,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,1018
unacc,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,558
unacc,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,384
unacc,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,434
unacc,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,1182
unacc,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,24
unacc,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,1275
unacc,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,1377
unacc,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,1706
unacc,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,159
unacc,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,602
unacc,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,744
unacc,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,405
unacc,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,2
unacc,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,982
unacc,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,624
unacc,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,820
unacc,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1514
unacc,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,759
unacc,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,67
unacc,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1034
unacc,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,1072
unacc,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,483
unacc,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,151
unacc,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1473
unacc,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,475
unacc,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,1652
unacc,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,245
unacc,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,1317
unacc,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,222
unacc,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,559
unacc,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,175
unacc,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,1543
unacc,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,166
unacc,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,946
unacc,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,179
unacc,False,False,False,False,False,True,True,False,False,False,True,False,True,True,False,477
unacc,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,895
unacc,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,515
unacc,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,977
unacc,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,1085
unacc,True,False,False,True,False,False,False,False,True,True,False,False,True,True,False,1710
unacc,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,282
unacc,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,181
unacc,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,446
unacc,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,657
unacc,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,990
unacc,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1041
unacc,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,386
unacc,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,1119
unacc,True,False,False,False,False,True,True,False,False,False,True,False,True,False,True,1342
unacc,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,732
unacc,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,1536
unacc,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,108
unacc,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,62
unacc,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,214
unacc,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,829
unacc,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,873
unacc,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,494
unacc,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,1057
unacc,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,1521
unacc,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,248
unacc,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,261
unacc,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,424
unacc,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,502
unacc,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,653
unacc,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,1325
unacc,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,42
unacc,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,176
unacc,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,253
unacc,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,216
unacc,False,True,False,True,False,False,False,False,True,True,False,False,True,True,False,1278
unacc,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,847
unacc,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,869
unacc,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,1176
unacc,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,922
unacc,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,316
unacc,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1492
unacc,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,1378
unacc,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,280
unacc,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,1308
unacc,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,817
unacc,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,162
unacc,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,626
unacc,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,1065
unacc,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,985
unacc,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,50
unacc,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,865
unacc,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,1305
unacc,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,461
unacc,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,117
unacc,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,19
unacc,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,170
unacc,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,23
unacc,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,1197
unacc,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,1128
unacc,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1383
unacc,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,1244
unacc,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,492
unacc,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,838
unacc,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,721
unacc,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,343
unacc,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,1113
unacc,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1385
unacc,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,84
unacc,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,1459
unacc,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,618
unacc,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,501
unacc,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,541
unacc,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,774
unacc,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,513
unacc,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,125
unacc,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,599
unacc,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,870
unacc,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,110
unacc,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,963
unacc,False,False,False,False,False,True,False,False,True,False,True,False,True,True,False,531
unacc,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,1596
unacc,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,517
unacc,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,1351
unacc,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,503
unacc,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,380
unacc,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,843
unacc,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,834
unacc,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,1271
unacc,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,26
unacc,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,462
unacc,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,1647
unacc,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,1695
unacc,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,964
unacc,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1032
unacc,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,383
unacc,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,47
unacc,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,489
unacc,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1428
unacc,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,528
unacc,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,464
unacc,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,271
unacc,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,1059
unacc,False,True,False,False,False,True,False,False,True,True,False,False,True,True,False,954
unacc,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,1431
unacc,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,274
unacc,True,False,False,False,False,True,True,False,False,False,True,True,False,True,False,1344
unacc,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,453
unacc,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1058
unacc,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,226
unacc,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,1384
unacc,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,600
unacc,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,152
unacc,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,1369
unacc,False,True,False,False,False,True,True,False,False,True,False,False,True,True,False,900
unacc,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1298
unacc,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,1624
unacc,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,1248
unacc,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,22
unacc,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,1600
unacc,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,726
unacc,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,126
unacc,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,1071
unacc,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,1164
unacc,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,923
unacc,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,1704
unacc,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,9
unacc,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,884
unacc,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,25
unacc,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,393
unacc,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,118
unacc,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,567
unacc,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,443
unacc,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,1331
unacc,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,1413
unacc,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,736
unacc,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,455
unacc,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,577
unacc,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,885
unacc,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,677
unacc,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,178
unacc,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,996
unacc,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,139
unacc,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,412
unacc,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,1352
unacc,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,1217
unacc,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,93
unacc,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,704
unacc,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,1149
unacc,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,1084
unacc,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,1086
unacc,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,1026
unacc,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,1524
unacc,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,472
unacc,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,270
unacc,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,645
unacc,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,16
unacc,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,919
unacc,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,61
unacc,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1411
unacc,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,769
unacc,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,791
unacc,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,933
unacc,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,43
unacc,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,325
unacc,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,1575
unacc,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,841
unacc,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,205
unacc,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,656
unacc,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,1608
unacc,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,1677
unacc,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,1662
unacc,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,63
unacc,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,1027
unacc,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,679
unacc,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,1640
unacc,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,1125
unacc,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,785
unacc,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,1540
unacc,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,1560
unacc,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,680
unacc,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,218
unacc,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,1554
unacc,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,1531
unacc,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,183
unacc,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,918
unacc,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,465
unacc,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,1725
unacc,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,298
unacc,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,210
unacc,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,636
unacc,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,1247
unacc,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,134
unacc,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,598
unacc,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,893
unacc,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,1036
unacc,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,571
unacc,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,219
unacc,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,1246
unacc,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,90
unacc,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,480
unacc,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,1539
unacc,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,609
unacc,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,168
unacc,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,1062
unacc,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,668
unacc,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,527
unacc,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,547
unacc,False,False,False,True,False,False,False,False,True,True,False,False,True,True,False,846
unacc,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,458
unacc,True,False,False,False,False,True,True,False,False,True,False,False,True,False,True,1333
unacc,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,452
unacc,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,1002
unacc,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,939
unacc,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,585
unacc,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,1007
unacc,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,55
